0.511021826	0.570515329	0.480419088	0.951845091	0.920222234	-0.054021870	0.544486854	0.523939570	0.649131227	0.672441067	0.723057295
0.507817043	0.415821278	0.053760394	0.939306636	0.910578764	-0.124285732	0.472847036	0.512779433	0.657427272	0.669649904	0.735425527
0.500847418	0.550262610	0.490817069	0.951829651	0.933464125	-0.333286627	0.510296916	0.543661144	0.663433619	0.684415128	0.784746793
0.537154823	0.659452757	0.205179751	0.942976616	0.904087243	-0.411413289	0.500279538	0.535224164	0.659360347	0.711179614	0.773681576
0.542835678	0.508754490	0.211894378	0.946720347	0.906174549	-0.138004937	0.491471677	0.557917899	0.654423257	0.709926829	0.752533210
0.468944871	0.503902739	0.178079964	0.942413673	0.913433335	-0.043094196	0.524039191	0.527906037	0.637947003	0.746323394	0.765449940
0.528392672	0.539632943	0.119010570	0.936266682	0.893564435	-0.323028075	0.515366381	0.361868066	0.564384376	0.706725110	0.690918070
0.552401269	0.482862180	0.408898614	0.950851241	0.867356514	-0.255906666	0.495805021	0.514936451	0.681767090	0.652471421	0.747668453
0.463039951	0.599346660	0.370250982	0.955950515	0.888932818	-0.135995429	0.512097322	0.567100967	0.649890038	0.694691837	0.749543544
0.502057677	0.389711324	0.293059445	0.941904495	0.913398596	-0.231906687	0.490151091	0.549065308	0.619620073	0.681971048	0.779893466
0.488313768	0.585854728	0.359754334	0.935905765	0.904310329	-0.332707365	0.529742111	0.553628248	0.619483586	0.720653030	0.734283399
0.516009412	0.624426650	0.235871417	0.953361130	0.875028567	-0.125163652	0.510279341	0.530867858	0.586898992	0.715928010	0.762571119
0.530054337	0.587173975	0.283029843	0.933749984	0.871047967	-0.530009517	0.487983296	0.539434430	0.657914498	0.651940201	0.733329494
0.482013720	0.689818060	0.297037183	0.954199449	0.915869525	-0.082818767	0.497409800	0.579427629	0.596739410	0.617508945	0.775695982
0.483810668	0.623699431	0.323994023	0.947724077	0.894159824	-0.352922456	0.477751927	0.510465109	0.625606808	0.666606201	0.714272775
0.495126854	0.344805979	0.384057807	0.942706559	0.874055593	-0.206186384	0.519447250	0.565225958	0.633416202	0.710097932	0.710349303
0.537506212	0.767224025	0.276019285	0.945476198	0.906001543	-0.180730935	0.522214571	0.495177781	0.630996751	0.668256038	0.755069393
0.502930294	0.503303173	0.586356342	0.945926010	0.905569068	-0.201888325	0.521795545	0.556144597	0.658698218	0.693369322	0.759059728
0.474174807	0.273317347	0.249918311	0.944295071	0.879797237	-0.299338371	0.491963195	0.518793622	0.604352484	0.683839856	0.768488492
0.508590465	0.690815723	0.573801668	0.936341579	0.937654851	-0.369620487	0.511257506	0.550810638	0.644105657	0.719377268	0.744166976
0.513575909	0.699484534	0.516640502	0.952065767	0.883598142	-0.209390771	0.537919154	0.535721285	0.588889961	0.712538612	0.805788644
0.530184682	0.496486364	0.366147559	0.945848083	0.908170460	-0.154248328	0.518004785	0.464420086	0.588000881	0.697620386	0.722062248
0.525435280	0.425580501	0.301952058	0.954373997	0.909430888	-0.187473814	0.509763876	0.478625042	0.584668968	0.717664751	0.770636441
0.504327214	0.274828419	0.631320617	0.938614884	0.886988577	-0.357800315	0.520924137	0.572043451	0.607637936	0.654606903	0.728184724
0.525340495	0.702827479	0.342600984	0.943135146	0.887528207	-0.311448557	0.502772128	0.562939336	0.655905643	0.757521618	0.698099836
0.462079510	0.564529623	0.330569559	0.945659697	0.917601688	0.002166106	0.450986286	0.506004844	0.587137700	0.693026225	0.776549026
0.487064299	0.538933679	0.146161535	0.946078807	0.913397219	-0.173506964	0.493724667	0.473011220	0.641553966	0.649428531	0.774571343
0.554231205	0.564841285	0.063051860	0.953235418	0.894276376	-0.010624554	0.509147729	0.475315817	0.616299800	0.672909555	0.772886464
0.442159136	0.500220017	0.143847662	0.947137516	0.916513594	-0.119860074	0.466526068	0.447746219	0.642110673	0.714310204	0.735776475
0.557546662	0.754080278	0.183368122	0.948208938	0.880569219	-0.318619223	0.518136738	0.562471211	0.625266492	0.675732593	0.747024302
0.446644921	0.402857103	0.301694033	0.943277692	0.934196978	-0.241931565	0.481429832	0.520061563	0.580977026	0.708902041	0.755138824
0.511446974	0.456776568	0.335165198	0.951957967	0.891516549	-0.479614782	0.502148390	0.561708838	0.662901406	0.704521896	0.712291408
0.503134278	0.532727607	0.262333880	0.951504357	0.897555506	-0.210666432	0.511017772	0.487870941	0.656015201	0.725325670	0.760133447
0.528768764	0.562991213	0.628095793	0.949975625	0.908654053	-0.283148219	0.552886664	0.574078946	0.584821301	0.727364141	0.787299710
0.537416674	0.628789252	0.443340561	0.948958709	0.896379016	-0.309638933	0.520679585	0.559628138	0.655117520	0.695679964	0.782245895
0.467697447	0.629640991	0.130567284	0.941046076	0.883051237	-0.206599527	0.450379014	0.553530207	0.616452553	0.712527292	0.800491404
0.535443763	0.229787523	0.498262067	0.938504124	0.902589236	-0.221428952	0.519296647	0.314048162	0.608946289	0.630823827	0.778907012
0.555167921	0.644760588	0.542710430	0.953277265	0.911455680	-0.321319904	0.526064860	0.637904368	0.618752716	0.688609626	0.774946786
0.492610355	0.599440094	0.458440489	0.951803447	0.915135734	-0.192280732	0.509907353	0.426060890	0.642984536	0.679865698	0.798914374
0.529553696	0.512316873	0.309750003	0.950348793	0.852060139	-0.133050671	0.547888652	0.488724588	0.643807598	0.703488907	0.728504725
0.527912352	0.491139180	0.411400559	0.950062628	0.891382663	-0.247281335	0.539785238	0.558896287	0.609463216	0.699514222	0.785358646
0.526399337	0.559504175	0.283999892	0.949884905	0.923929610	0.019845306	0.510085143	0.528521053	0.633564050	0.705781182	0.759048828
0.540299743	0.693229162	0.540941387	0.943836682	0.859362634	-0.021249496	0.497395800	0.572364769	0.617668950	0.685087882	0.711556374
0.575951309	0.577329446	0.328600697	0.942876783	0.910102271	-0.220549485	0.517453985	0.533698141	0.644157195	0.645659394	0.750646101
0.453678010	0.259384672	0.456832924	0.940306060	0.833070736	-0.182474689	0.497140218	0.472033961	0.658408666	0.634368082	0.759883069
0.493886203	0.410893245	0.447224150	0.939709472	0.838933570	-0.639286043	0.498859054	0.562707039	0.641025024	0.646461374	0.775490535
0.519410977	0.659612216	0.401712117	0.953367042	0.860463784	-0.244425262	0.533876131	0.534831204	0.616741679	0.719503799	0.745301616
0.492919864	0.678991530	0.082836474	0.942685875	0.886345172	0.002458407	0.478405050	0.524116708	0.565335718	0.702500742	0.780272108
0.484872986	0.452019917	0.475994995	0.948726590	0.895752848	-0.117937158	0.552945937	0.565781712	0.627819782	0.654258697	0.758288998
0.535639938	0.606618771	0.362389065	0.953947573	0.916679389	-0.293810196	0.539348735	0.528446543	0.658696408	0.723573063	0.757516385
0.506953743	0.432424120	0.522807756	0.948874796	0.926550054	-0.209938892	0.530889394	0.537394255	0.651858261	0.660261316	0.736964193
0.425660162	0.427647873	0.132406342	0.943946324	0.904681606	-0.103835818	0.514997284	0.515433906	0.628940842	0.736817537	0.788368974
0.538127693	0.575279254	0.116097888	0.950596140	0.912168790	-0.259544274	0.449107429	0.475441990	0.627886352	0.690219064	0.749885650
0.539236005	0.536762391	0.568843096	0.946942979	0.880939483	-0.129890158	0.500165927	0.497355305	0.611071441	0.696243965	0.745368957
0.531397077	0.421627730	0.428177217	0.948799207	0.831791551	-0.182290661	0.495962189	0.592501788	0.620461917	0.675000025	0.758447125
0.482686587	0.403508213	0.304866309	0.944793748	0.899085742	-0.304534084	0.474731120	0.518805005	0.659916439	0.689743207	0.805488375
0.474388971	0.508014524	0.337485764	0.954162906	0.920248378	-0.385837840	0.499393522	0.560792435	0.603871240	0.702371299	0.792069832
0.442952943	0.351051473	0.462108765	0.951667351	0.867264618	-0.129720464	0.501517793	0.481086488	0.632228994	0.731493270	0.705349835
0.548373088	0.449405495	0.306163984	0.949132106	0.860354837	-0.484135657	0.494695117	0.535262117	0.567518936	0.662623335	0.714895889
0.538726246	0.400688621	0.484839501	0.945631414	0.918405061	0.003999059	0.491694644	0.478661733	0.636747087	0.660068898	0.788063342
0.555950272	0.507889777	0.189632533	0.951146839	0.909018439	-0.174619926	0.520394388	0.524949162	0.630613663	0.723110512	0.749104265
0.560999126	0.521462773	0.154100601	0.942769414	0.854215073	-0.129112259	0.489185280	0.529083153	0.623288483	0.672262376	0.812669224
0.500464348	0.365470556	0.483596705	0.946653799	0.899755350	-0.138241621	0.489606509	0.532988418	0.644992122	0.703219336	0.799069015
