TDEP        DTCO       DTSM       PR         TICO       TISS       TVDBML             VP         VPVS       VS
2099.9125977 -9999      -9999      -9999      -9999      -9999      -96.09309290981007 -9999      -9999      -9999     
2436.265   178.6364   -9999      -9999      1710.901   -9999      240.2534453142841 1706.26    -9999      -9999     
2436.417   179.0069   -9999      -9999      1708.483   -9999      240.4057867245883 1702.728   -9999      -9999     
2436.569   179.4497   -9999      -9999      1705.68    -9999      240.5581281601762 1698.526   -9999      -9999     
2436.722   180.0987   -9999      -9999      1702.728   -9999      240.7104696208643 1692.405   -9999      -9999     
2436.874   179.3294   -9999      -9999      1700.221   -9999      240.8630552434676 1699.666   -9999      -9999     
2437.027   177.4035   -9999      -9999      1698.393   -9999      241.0153967538494 1718.117   -9999      -9999     
2437.179   174.156    -9999      -9999      1700.146   -9999      241.1677382887838 1750.155   -9999      -9999     
2437.331   171.6573   -9999      -9999      1700.046   -9999      241.3200798480891 1775.63    -9999      -9999     
2437.484   171.7428   -9999      -9999      1696.995   -9999      241.4726655687352 1774.747   -9999      -9999     
2437.636   169.6142   -9999      -9999      1692.823   -9999      241.625007176272 1797.02    -9999      -9999     
2437.789   172.2379   -9999      -9999      1689.411   -9999      241.7773488076311 1769.645   -9999      -9999     
2437.941   173.1      -9999      -9999      1687.984   -9999      241.9296904626303 1760.832   -9999      -9999     
2438.094   172.6944   -9999      -9999      1686.774   -9999      242.0822762783923 1764.968   -9999      -9999     
2438.246   173.6357   -9999      -9999      1681.333   -9999      242.2346179801614 1755.4     -9999      -9999     
2438.398   173.4023   -9999      -9999      1677.271   -9999      242.3869597050225 1757.762   -9999      -9999     
2438.551   170.6456   -9999      -9999      1675.519   -9999      242.539301452793 1786.158   -9999      -9999     
2438.703   173.3089   -9999      -9999      1670.697   -9999      242.6916432232913 1758.709   -9999      -9999     
2438.855   173.0606   -9999      -9999      1664.785   -9999      242.8442291538232 1761.233   -9999      -9999     
2439.008   173.5311   -9999      -9999      1662.075   -9999      242.9965709692636 1756.458   -9999      -9999     
2439.16    171.9472   -9999      -9999      1662.725   -9999      243.1489128068833 1772.637   -9999      -9999     
2439.313   169.5632   -9999      -9999      1663.485   -9999      243.3012546664999 1797.559   -9999      -9999     
2439.465   169.5061   -9999      -9999      1666.036   -9999      243.4538406855615 1798.165   -9999      -9999     
2439.617   169.4311   -9999      -9999      1665.772   -9999      243.6061825886586 1798.961   -9999      -9999     
2439.77    169.8621   -9999      -9999      1666.004   -9999      243.7585245132052 1794.397   -9999      -9999     
2439.922   170.2553   -9999      -9999      1666.485   -9999      243.910866459018 1790.253   -9999      -9999     
2440.075   170.7418   -9999      -9999      1668.777   -9999      244.0634525636824 1785.151   -9999      -9999     
2440.227   170.6912   -9999      -9999      1670.082   -9999      244.215794551514 1785.681   -9999      -9999     
2440.379   171.987    -9999      -9999      1669.707   -9999      244.3681365600638 1772.227   -9999      -9999     
2440.532   171.4283   -9999      -9999      1677.492   -9999      244.5204785891501 1778.002   -9999      -9999     
2440.684   171.5217   -9999      -9999      1686.594   -9999      244.6728206385903 1777.035   -9999      -9999     
2440.837   171.83     -9999      -9999      1689.893   -9999      244.8254068461334 1773.846   -9999      -9999     
2440.989   174.4288   -9999      -9999      1695.478   -9999      244.9777489357651 1747.418   -9999      -9999     
2441.141   174.5668   -9999      -9999      1707.196   -9999      245.1300910452022 1746.036   -9999      -9999     
2441.294   173.8459   -9999      -9999      1715.639   -9999      245.2824331742625 1753.277   -9999      -9999     
2441.446   175.8599   -9999      -9999      1723.676   -9999      245.4350194608227 1733.198   -9999      -9999     
2441.599   181.9462   -9999      -9999      1725.622   -9999      245.5873616286129 1675.22    -9999      -9999     
2441.751   184.0686   -9999      -9999      1722.839   -9999      245.7397038154785 1655.904   -9999      -9999     
2441.903   186.2668   -9999      -9999      1708.924   -9999      245.8920460212371 1636.362   -9999      -9999     
2442.056   188.1157   -9999      -9999      1686.227   -9999      246.0446323838867 1620.279   -9999      -9999     
2442.208   187.5063   -9999      -9999      1660.364   -9999      246.196974626913 1625.545   -9999      -9999     
2442.361   187.5025   -9999      -9999      1634.798   -9999      246.3493168882846 1625.578   -9999      -9999     
2442.513   183.9594   -9999      -9999      1607.566   -9999      246.5016591678188 1656.887   -9999      -9999     
2442.665   180.7115   -9999      -9999      1579.553   -9999      246.6540014653327 1686.666   -9999      -9999     
2442.818   174.4034   -9999      -9999      1551.907   -9999      246.8065879189706 1747.672   -9999      -9999     
2442.97    162.647    -9999      -9999      1525.976   -9999      246.9589302519254 1873.997   -9999      -9999     
2443.123   133.3369   -9999      -9999      1498.805   -9999      247.1115167406945 2285.938   -9999      -9999     
2443.275   119.4917   -9999      -9999      1467.149   -9999      247.2638591083587 2550.805   -9999      -9999     
2443.427   116.5826   -9999      -9999      1442.428   -9999      247.4162014930898 2614.456   -9999      -9999     
2443.58    114.1661   -9999      -9999      1418.726   -9999      247.5685438947052 2669.794   -9999      -9999     
2443.732   114.824    -9999      -9999      1388.604   -9999      247.7211304515139 2654.497   -9999      -9999     
2443.885   117.0944   -9999      -9999      1368.641   -9999      247.873472886377 2603.027   -9999      -9999     
2444.037   120.2264   -9999      -9999      1361.696   -9999      248.0258153375767 2535.218   -9999      -9999     
2444.189   120.6161   -9999      -9999      1359.126   -9999      248.1781578049304 2527.025   -9999      -9999     
2444.342   122.6544   -9999      -9999      1362.014   -9999      248.3305002882555 2485.031   -9999      -9999     
2444.494   124.6927   -9999      -9999      1362.881   -9999      248.4830869259901 2444.409   -9999      -9999     
2444.647   129.3258   -9999      -9999      1365.191   -9999      248.6354294407357 2356.838   -9999      -9999     
2444.799   134.6579   -9999      -9999      1376.375   -9999      248.7877719709047 2263.513   -9999      -9999     
2444.951   146.2512   -9999      -9999      1397.589   -9999      248.9401145163152 2084.086   -9999      -9999     
2445.104   159.1931   -9999      -9999      1422.047   -9999      249.0927012155028 1914.656   -9999      -9999     
2445.256   167.491    -9999      -9999      1449.351   -9999      249.2450437908717 1819.799   -9999      -9999     
2445.409   175.3224   -9999      -9999      1476.55    -9999      249.397386380934 1738.511   -9999      -9999     
2445.561   181.3458   -9999      -9999      1498.216   -9999      249.5497289855068 1680.767   -9999      -9999     
2445.714   182.4792   -9999      -9999      1517.267   -9999      249.7023157432205 1670.328   -9999      -9999     
2445.866   179.9669   -9999      -9999      1535.618   -9999      249.8546583762904 1693.645   -9999      -9999     
2446.018   177.8313   -9999      -9999      1557.6     -9999      250.0070010233226 1713.984   -9999      -9999     
2446.171   173.311    -9999      -9999      1587.041   -9999      250.1593436841354 1758.689   -9999      -9999     
2446.323   165.9473   -9999      -9999      1615.432   -9999      250.3116863585463 1836.728   -9999      -9999     
2446.476   161.1384   -9999      -9999      1637.155   -9999      250.4642731852956 1891.542   -9999      -9999     
2446.628   155.2013   -9999      -9999      1648.471   -9999      250.6166158863759 1963.901   -9999      -9999     
2446.78    155.8535   -9999      -9999      1653.031   -9999      250.7689586005066 1955.683   -9999      -9999     
2446.933   163.9801   -9999      -9999      1650.187   -9999      250.9213013275045 1858.762   -9999      -9999     
2447.085   170.4919   -9999      -9999      1640.807   -9999      251.0738882061938 1787.768   -9999      -9999     
2447.238   175.8748   -9999      -9999      1624.637   -9999      251.2262309583991 1733.051   -9999      -9999     
2447.39    179.6617   -9999      -9999      1606.714   -9999      251.3785737229244 1696.522   -9999      -9999     
2447.542   179.3097   -9999      -9999      1592.753   -9999      251.5309164995868 1699.852   -9999      -9999     
2447.695   173.6754   -9999      -9999      1580.702   -9999      251.6835034272887 1754.998   -9999      -9999     
2447.847   164.4207   -9999      -9999      1571.176   -9999      251.8358462276971 1853.781   -9999      -9999     
2448       157.5421   -9999      -9999      1569.585   -9999      251.9881890396945 1934.721   -9999      -9999     
2448.152   148.0829   -9999      -9999      1575.578   -9999      252.1405318630991 2058.306   -9999      -9999     
2448.304   143.9461   -9999      -9999      1582.786   -9999      252.2928746977279 2117.459   -9999      -9999     
2448.457   142.6511   -9999      -9999      1586.828   -9999      252.4454616825742 2136.682   -9999      -9999     
2448.609   146.9019   -9999      -9999      1584.781   -9999      252.5978045391219 2074.854   -9999      -9999     
2448.761   155.2924   -9999      -9999      1572.267   -9999      252.7501474063456 1962.748   -9999      -9999     
2448.914   162.0011   -9999      -9999      1554.253   -9999      252.9024902840632 1881.468   -9999      -9999     
2449.066   169.1808   -9999      -9999      1540.723   -9999      253.0550773113364 1801.623   -9999      -9999     
2449.219   170.9764   -9999      -9999      1532.411   -9999      253.2074202095107 1782.703   -9999      -9999     
2449.371   166.2859   -9999      -9999      1526.199   -9999      253.3597631176317 1832.988   -9999      -9999     
2449.523   162.6463   -9999      -9999      1523.225   -9999      253.5121060355159 1874.005   -9999      -9999     
2449.676   158.815    -9999      -9999      1525.908   -9999      253.6646931022882 1919.214   -9999      -9999     
2449.828   154.6516   -9999      -9999      1532.491   -9999      253.817036039167 1970.881   -9999      -9999     
2449.981   148.998    -9999      -9999      1547.608   -9999      253.9693789852617 2045.665   -9999      -9999     
2450.133   146.1183   -9999      -9999      1568.554   -9999      254.1217219403899 2085.982   -9999      -9999     
2450.285   149.9595   -9999      -9999      1590.389   -9999      254.2740649043688 2032.548   -9999      -9999     
2450.438   154.5073   -9999      -9999      1610.509   -9999      254.4266520163953 1972.722   -9999      -9999     
2450.59    157.3938   -9999      -9999      1625.311   -9999      254.5789949975415 1936.543   -9999      -9999     
2450.743   165.5939   -9999      -9999      1634.383   -9999      254.7315821263973 1840.647   -9999      -9999     
2450.895   173.0315   -9999      -9999      1644.227   -9999      254.8839251239802 1761.529   -9999      -9999     
2451.048   180.0744   -9999      -9999      1655.301   -9999      255.0362681295003 1692.634   -9999      -9999     
2451.2     188.5462   -9999      -9999      1666.319   -9999      255.1886111427758 1616.58    -9999      -9999     
2451.353   190.1602   -9999      -9999      1674.729   -9999      255.3411983030804 1602.859   -9999      -9999     
2451.505   185.9036   -9999      -9999      1694.261   -9999      255.4935413313305 1639.56    -9999      -9999     
2451.657   186.1035   -9999      -9999      1719.836   -9999      255.6458843667874 1637.799   -9999      -9999     
2451.81    186.2543   -9999      -9999      1737.08    -9999      255.7982274092696 1636.472   -9999      -9999     
2451.962   186.9361   -9999      -9999      1746.36    -9999      255.9505704585935 1630.503   -9999      -9999     
2452.115   186.0035   -9999      -9999      1752.561   -9999      256.1031576540902 1638.679   -9999      -9999     
2452.267   185.9653   -9999      -9999      1758.963   -9999      256.2555007165619 1639.016   -9999      -9999     
2452.419   185.7282   -9999      -9999      1769.006   -9999      256.4078437853275 1641.108   -9999      -9999     
2452.572   185.8192   -9999      -9999      1770.173   -9999      256.5601868602051 1640.304   -9999      -9999     
2452.724   183.9703   -9999      -9999      1759.252   -9999      256.7127740805645 1656.789   -9999      -9999     
2452.876   181.8943   -9999      -9999      1746.184   -9999      256.8651171671277 1675.698   -9999      -9999     
2453.029   179.5163   -9999      -9999      1734.921   -9999      257.0174602592546 1697.896   -9999      -9999     
2453.181   175.9306   -9999      -9999      1725.144   -9999      257.1698033567632 1732.502   -9999      -9999     
2453.334   170.0669   -9999      -9999      1713.446   -9999      257.3223905990585 1792.236   -9999      -9999     
2453.486   169.1614   -9999      -9999      1701.645   -9999      257.4747337067905 1801.829   -9999      -9999     
2453.638   169.8535   -9999      -9999      1688.321   -9999      257.627076819356 1794.487   -9999      -9999     
2453.791   165.6929   -9999      -9999      1674.97    -9999      257.7794199365729 1839.548   -9999      -9999     
2453.943   167.9343   -9999      -9999      1664.17    -9999      257.9317630582585 1814.995   -9999      -9999     
2454.096   169.5863   -9999      -9999      1654.78    -9999      258.0843503238549 1797.315   -9999      -9999     
2454.248   167.4302   -9999      -9999      1644.03    -9999      258.2366934539368 1820.46    -9999      -9999     
2454.4     168.7622   -9999      -9999      1645.927   -9999      258.3890365879393 1806.092   -9999      -9999     
2454.553   164.0304   -9999      -9999      1652.497   -9999      258.5413797256803 1858.192   -9999      -9999     
2454.705   159.5742   -9999      -9999      1653.286   -9999      258.6939670066263 1910.083   -9999      -9999     
2454.858   159.3974   -9999      -9999      1648.13    -9999      258.8463101513015 1912.201   -9999      -9999     
2455.01    161.0428   -9999      -9999      1641.896   -9999      258.9986532991674 1892.664   -9999      -9999     
2455.162   161.6054   -9999      -9999      1641.29    -9999      259.1509964500411 1886.076   -9999      -9999     
2455.315   168.4024   -9999      -9999      1652.365   -9999      259.3035837434095 1809.95    -9999      -9999     
2455.467   171.9014   -9999      -9999      1665.097   -9999      259.4559268997556 1773.11    -9999      -9999     
2455.62    175.1834   -9999      -9999      1662.118   -9999      259.6082700585619 1739.891   -9999      -9999     
2455.772   177.0328   -9999      -9999      1657.472   -9999      259.7606132196457 1721.715   -9999      -9999     
2455.924   177.2343   -9999      -9999      1650.297   -9999      259.9129563828248 1719.757   -9999      -9999     
2456.077   175.956    -9999      -9999      1647.144   -9999      260.0655436876039 1732.251   -9999      -9999     
2456.229   173.2546   -9999      -9999      1641.43    -9999      260.2178868544283 1759.261   -9999      -9999     
2456.382   171.7243   -9999      -9999      1649.653   -9999      260.3702300227994 1774.938   -9999      -9999     
2456.534   167.7337   -9999      -9999      1653.461   -9999      260.5225731925356 1817.166   -9999      -9999     
2456.687   161.7904   -9999      -9999      1655.48    -9999      260.6751605031509 1883.919   -9999      -9999     
2456.839   160.8626   -9999      -9999      1659.498   -9999      260.8275036750707 1894.785   -9999      -9999     
2456.991   160.2992   -9999      -9999      1665.049   -9999      260.9798468478069 1901.445   -9999      -9999     
2457.144   161.9067   -9999      -9999      1672.052   -9999      261.1321900211781 1882.566   -9999      -9999     
2457.296   169.3705   -9999      -9999      1680.672   -9999      261.2847773347021 1799.605   -9999      -9999     
2457.448   172.8621   -9999      -9999      1686.415   -9999      261.4371205087946 1763.256   -9999      -9999     
2457.601   174.3268   -9999      -9999      1695.248   -9999      261.5894636829738 1748.44    -9999      -9999     
2457.753   175.9004   -9999      -9999      1701.02    -9999      261.7418068570567 1732.799   -9999      -9999     
2457.906   176.4548   -9999      -9999      1703.362   -9999      261.8941500308611 1727.355   -9999      -9999     
2458.058   181.34     -9999      -9999      1703.537   -9999      262.0467373439053 1680.821   -9999      -9999     
2458.21    182.5942   -9999      -9999      1707.554   -9999      262.1990805166038 1669.275   -9999      -9999     
2458.363   182.7637   -9999      -9999      1720.727   -9999      262.3516678281746 1667.728   -9999      -9999     
2458.515   183.3079   -9999      -9999      1729.776   -9999      262.5040109990367 1662.776   -9999      -9999     
2458.668   182.6217   -9999      -9999      1740.306   -9999      262.6563541687071 1669.024   -9999      -9999     
2458.82    181.003    -9999      -9999      1748.796   -9999      262.8086973370032 1683.95    -9999      -9999     
2458.973   178.618    -9999      -9999      1756.354   -9999      262.9612846434327 1706.435   -9999      -9999     
2459.125   176.6674   -9999      -9999      1756.341   -9999      263.1136278084297 1725.276   -9999      -9999     
2459.277   177.1117   -9999      -9999      1764.526   -9999      263.2659709715052 1720.948   -9999      -9999     
2459.43    177.7176   -9999      -9999      1765.099   -9999      263.4183141324758 1715.081   -9999      -9999     
2459.582   179.5722   -9999      -9999      1764.078   -9999      263.5706572911593 1697.367   -9999      -9999     
2459.735   180.9783   -9999      -9999      1761.618   -9999      263.7232445870468 1684.179   -9999      -9999     
2459.887   181.8072   -9999      -9999      1758.585   -9999      263.8755877406043 1676.501   -9999      -9999     
2460.039   184.4314   -9999      -9999      1758.666   -9999      264.0279308913271 1652.647   -9999      -9999     
2460.192   185.1599   -9999      -9999      1757.427   -9999      264.1802740390325 1646.145   -9999      -9999     
2460.344   185.389    -9999      -9999      1757.062   -9999      264.3328613231925 1644.111   -9999      -9999     
2460.497   184.0894   -9999      -9999      1759.323   -9999      264.4852044643099 1655.718   -9999      -9999     
2460.649   183.4937   -9999      -9999      1760.734   -9999      264.6375476018623 1661.092   -9999      -9999     
2460.801   182.8338   -9999      -9999      1758.543   -9999      264.7898907356669 1667.087   -9999      -9999     
2460.954   181.2369   -9999      -9999      1751.483   -9999      264.942478005172 1681.777   -9999      -9999     
2461.106   181.3675   -9999      -9999      1741.825   -9999      265.094821130927 1680.566   -9999      -9999     
2461.259   181.2557   -9999      -9999      1734.852   -9999      265.2471642523862 1681.603   -9999      -9999     
2461.411   178.9971   -9999      -9999      1733.516   -9999      265.399507369367 1702.82    -9999      -9999     
2461.563   177.1432   -9999      -9999      1733.014   -9999      265.5518504816874 1720.642   -9999      -9999     
2461.716   174.5916   -9999      -9999      1734.703   -9999      265.7044377287598 1745.788   -9999      -9999     
2461.868   174.0442   -9999      -9999      1736.984   -9999      265.8567808312032 1751.279   -9999      -9999     
2462.021   172.4604   -9999      -9999      1738.55    -9999      266.0091239284384 1767.362   -9999      -9999     
2462.173   170.5287   -9999      -9999      1740.067   -9999      266.1614670202824 1787.383   -9999      -9999     
2462.325   171.5931   -9999      -9999      1740.826   -9999      266.3140542461143 1776.296   -9999      -9999     
2462.478   177.2499   -9999      -9999      1740.548   -9999      266.4663973267512 1719.606   -9999      -9999     
2462.63    180.3699   -9999      -9999      1736.951   -9999      266.6187404034473 1689.86    -9999      -9999     
2462.782   183.6694   -9999      -9999      1732.709   -9999      266.7710834767673 1659.503   -9999      -9999     
2462.935   188.786    -9999      -9999      1727.701   -9999      266.9236706862382 1614.527   -9999      -9999     
2463.087   189.6927   -9999      -9999      1722.4     -9999      267.0760137527706 1606.809   -9999      -9999     
2463.24    189.0589   -9999      -9999      1717.298   -9999      267.2283568158904 1612.196   -9999      -9999     
2463.392   186.6119   -9999      -9999      1714.578   -9999      267.3806998755846 1633.336   -9999      -9999     
2463.544   182.5414   -9999      -9999      1710.529   -9999      267.5330429318382 1669.759   -9999      -9999     
2463.697   179.9751   -9999      -9999      1706.197   -9999      267.6856301241455 1693.568   -9999      -9999     
2463.849   173.9653   -9999      -9999      1702.137   -9999      267.8379731734712 1752.073   -9999      -9999     
2464.002   167.0693   -9999      -9999      1704.061   -9999      267.9903162193144 1824.393   -9999      -9999     
2464.154   169.3113   -9999      -9999      1702.116   -9999      268.142659261662 1800.234   -9999      -9999     
2464.307   168.5376   -9999      -9999      1695.371   -9999      268.2952464399842 1808.498   -9999      -9999     
2464.459   170.6339   -9999      -9999      1683.036   -9999      268.4475894752916 1786.281   -9999      -9999     
2464.611   169.0636   -9999      -9999      1666.679   -9999      268.5999325070608 1802.871   -9999      -9999     
2464.764   166.6458   -9999      -9999      1644.591   -9999      268.7522755352774 1829.029   -9999      -9999     
2464.916   165.1059   -9999      -9999      1621.137   -9999      268.9048626993909 1846.088   -9999      -9999     
2465.069   164.0353   -9999      -9999      1595.604   -9999      269.0572057204555 1858.136   -9999      -9999     
2465.221   164.216    -9999      -9999      1566.8     -9999      269.2095487379259 1856.092   -9999      -9999     
2465.373   162.6095   -9999      -9999      1539.694   -9999      269.3618917517883 1874.43    -9999      -9999     
2465.526   159.1295   -9999      -9999      1514.84    -9999      269.5142347620288 1915.421   -9999      -9999     
2465.678   158.7021   -9999      -9999      1492.317   -9999      269.6668219080664 1920.579   -9999      -9999     
2465.831   154.6515   -9999      -9999      1466.468   -9999      269.8191649110144 1970.882   -9999      -9999     
2465.983   149.457    -9999      -9999      1440.8     -9999      269.9717520497199 2039.382   -9999      -9999     
2466.135   141.0354   -9999      -9999      1428.728   -9999      270.1240950453199 2161.159   -9999      -9999     
2466.288   133.1435   -9999      -9999      1404.53    -9999      270.2764380372274 2289.259   -9999      -9999     
2466.44    126.0407   -9999      -9999      1391.342   -9999      270.4287810254288 2418.266   -9999      -9999     
2466.593   122.9085   -9999      -9999      1386.984   -9999      270.5813681493083 2479.893   -9999      -9999     
2466.745   121.0845   -9999      -9999      1386.333   -9999      270.7337111300494 2517.25    -9999      -9999     
2466.897   114.1263   -9999      -9999      1392.404   -9999      270.8860541070421 2670.726   -9999      -9999     
2467.05    117.1374   -9999      -9999      1396.01    -9999      271.0383970802729 2602.073   -9999      -9999     
2467.202   128.0033   -9999      -9999      1399.959   -9999      271.1907400497277 2381.189   -9999      -9999     
2467.355   134.3163   -9999      -9999      1403.963   -9999      271.3433271547598 2269.27    -9999      -9999     
2467.507   144.5487   -9999      -9999      1409.479   -9999      271.4956701166137 2108.633   -9999      -9999     
2467.659   154.0913   -9999      -9999      1415.161   -9999      271.6480130746498 1978.049   -9999      -9999     
2467.812   160.3788   -9999      -9999      1427.397   -9999      271.8003560288539 1900.5     -9999      -9999     
2467.964   165.1682   -9999      -9999      1443.815   -9999      271.952943118555 1845.391   -9999      -9999     
2468.117   166.4093   -9999      -9999      1463.006   -9999      272.1052860650459 1831.628   -9999      -9999     
2468.269   165.3095   -9999      -9999      1486.552   -9999      272.2576290076631 1843.814   -9999      -9999     
2468.421   166.7958   -9999      -9999      1514.964   -9999      272.4099719463924 1827.384   -9999      -9999     
2468.574   169.4524   -9999      -9999      1544.667   -9999      272.5625590205375 1798.735   -9999      -9999     
2468.726   170.7768   -9999      -9999      1571.381   -9999      272.7149019514422 1784.786   -9999      -9999     
2468.879   170.7339   -9999      -9999      1591.926   -9999      272.8672448784163 1785.234   -9999      -9999     
2469.031   171.9496   -9999      -9999      1619.185   -9999      273.0195878014463 1772.613   -9999      -9999     
2469.183   170.6069   -9999      -9999      1625.122   -9999      273.171930720518 1786.563   -9999      -9999     
2469.336   170.7175   -9999      -9999      1633.121   -9999      273.3245177749048 1785.406   -9999      -9999     
2469.488   170.5508   -9999      -9999      1639.915   -9999      273.4768606860123 1787.151   -9999      -9999     
2469.641   170.4184   -9999      -9999      1643.152   -9999      273.6292035931193 1788.54    -9999      -9999     
2469.793   170.5295   -9999      -9999      1644.384   -9999      273.7815464962125 1787.374   -9999      -9999     
2469.946   170.7193   -9999      -9999      1645.25    -9999      273.9341335345383 1785.387   -9999      -9999     
2470.098   170.9452   -9999      -9999      1647.524   -9999      274.0864764295546 1783.027   -9999      -9999     
2470.25    170.6996   -9999      -9999      1649.158   -9999      274.2388193205148 1785.593   -9999      -9999     
2470.403   170.3467   -9999      -9999      1649.802   -9999      274.3911622074051 1789.292   -9999      -9999     
2470.555   170.5887   -9999      -9999      1649.443   -9999      274.5437492294459 1786.754   -9999      -9999     
2470.708   170.7567   -9999      -9999      1649.644   -9999      274.6960921081472 1784.996   -9999      -9999     
2470.86    168.1125   -9999      -9999      1649.238   -9999      274.8484349827362 1813.071   -9999      -9999     
2471.012   170.1098   -9999      -9999      1649.098   -9999      275.0007778531988 1791.784   -9999      -9999     
2471.165   170.1111   -9999      -9999      1648.872   -9999      275.1531207195218 1791.77    -9999      -9999     
2471.317   170.6447   -9999      -9999      1648.865   -9999      275.3057077208924 1786.168   -9999      -9999     
2471.469   170.6228   -9999      -9999      1649.467   -9999      275.4580505788865 1786.396   -9999      -9999     
2471.622   170.7362   -9999      -9999      1649.231   -9999      275.6103934326983 1785.211   -9999      -9999     
2471.774   170.7003   -9999      -9999      1650.338   -9999      275.7627362823137 1785.586   -9999      -9999     
2471.927   171.0891   -9999      -9999      1650.197   -9999      275.9153232668948 1781.528   -9999      -9999     
2472.079   170.8865   -9999      -9999      1650.751   -9999      276.0676661080694 1783.64    -9999      -9999     
2472.231   170.8392   -9999      -9999      1649.793   -9999      276.2200089450058 1784.134   -9999      -9999     
2472.384   170.8215   -9999      -9999      1648.835   -9999      276.3723517776903 1784.318   -9999      -9999     
2472.536   170.5123   -9999      -9999      1648.57    -9999      276.5249387452566 1787.554   -9999      -9999     
2472.689   170.7733   -9999      -9999      1648.762   -9999      276.677281569388 1784.822   -9999      -9999     
2472.841   171.2983   -9999      -9999      1648.791   -9999      276.8296243892253 1779.352   -9999      -9999     
2472.993   169.392    -9999      -9999      1649.087   -9999      276.9819672047544 1799.376   -9999      -9999     
2473.146   170.3867   -9999      -9999      1648.94    -9999      277.1343100159613 1788.872   -9999      -9999     
2473.298   169.5945   -9999      -9999      1648.711   -9999      277.2868969619458 1797.228   -9999      -9999     
2473.451   169.4445   -9999      -9999      1648.118   -9999      277.43923976446 1798.82    -9999      -9999     
2473.603   169.3197   -9999      -9999      1648.394   -9999      277.5918267017091 1800.145   -9999      -9999     
2473.756   168.8993   -9999      -9999      1649.539   -9999      277.744169495474 1804.625   -9999      -9999     
2473.908   170.1185   -9999      -9999      1649.989   -9999      277.8965122848467 1791.692   -9999      -9999     
2474.06    170.2142   -9999      -9999      1651.113   -9999      278.048855069813 1790.685   -9999      -9999     
2474.213   170.2638   -9999      -9999      1651.443   -9999      278.2014419894308 1790.163   -9999      -9999     
2474.365   170.8278   -9999      -9999      1652.598   -9999      278.353784765536 1784.253   -9999      -9999     
2474.518   171.2756   -9999      -9999      1652.913   -9999      278.5061275371931 1779.588   -9999      -9999     
2474.67    171.8966   -9999      -9999      1656.588   -9999      278.658470304388 1773.159   -9999      -9999     
2474.822   172.1056   -9999      -9999      1658.663   -9999      278.8108130671071 1771.005   -9999      -9999     
2474.975   172.0862   -9999      -9999      1660.311   -9999      278.9633999643713 1771.205   -9999      -9999     
2475.127   171.7148   -9999      -9999      1661.317   -9999      279.1157427180892 1775.036   -9999      -9999     
2475.28    171.8966   -9999      -9999      1662.733   -9999      279.2680854672886 1773.159   -9999      -9999     
2475.432   171.8039   -9999      -9999      1665.304   -9999      279.4204282119562 1774.116   -9999      -9999     
2475.584   172.0956   -9999      -9999      1666.834   -9999      279.5730150910841 1771.108   -9999      -9999     
2475.737   172.3575   -9999      -9999      1668.124   -9999      279.7253578266378 1768.417   -9999      -9999     
2475.889   172.2061   -9999      -9999      1669.716   -9999      279.8777005576179 1769.972   -9999      -9999     
2476.042   172.329    -9999      -9999      1670.349   -9999      280.0300432840095 1768.71    -9999      -9999     
2476.194   172.0791   -9999      -9999      1671.427   -9999      280.1826301447765 1771.278   -9999      -9999     
2476.346   172.1118   -9999      -9999      1672.081   -9999      280.3349728619427 1770.941   -9999      -9999     
2476.499   172.1311   -9999      -9999      1674.902   -9999      280.4873155744791 1770.744   -9999      -9999     
2476.651   172.228    -9999      -9999      1678.748   -9999      280.6396582823709 1769.747   -9999      -9999     
2476.803   172.7943   -9999      -9999      1680.887   -9999      280.7920009856052 1763.948   -9999      -9999     
2476.956   173.0287   -9999      -9999      1683.238   -9999      280.9445878231069 1761.558   -9999      -9999     
2477.108   173.5645   -9999      -9999      1683.582   -9999      281.0969305169757 1756.12    -9999      -9999     
2477.261   174.5604   -9999      -9999      1684.942   -9999      281.2492732061438 1746.1     -9999      -9999     
2477.413   174.9017   -9999      -9999      1685.21    -9999      281.4016158905984 1742.693   -9999      -9999     
2477.566   175.2263   -9999      -9999      1687.611   -9999      281.5542027092342 1739.465   -9999      -9999     
2477.718   175.6842   -9999      -9999      1688.581   -9999      281.706545384211 1734.932   -9999      -9999     
2477.87    175.7027   -9999      -9999      1689.132   -9999      281.8588880544316 1734.749   -9999      -9999     
2478.023   175.5569   -9999      -9999      1691.006   -9999      282.0112307198818 1736.189   -9999      -9999     
2478.175   174.6635   -9999      -9999      1694.041   -9999      282.1638175194279 1745.07    -9999      -9999     
2478.328   174.5639   -9999      -9999      1696.486   -9999      282.3161601752885 1746.066   -9999      -9999     
2478.48    174.2953   -9999      -9999      1696.421   -9999      282.4685028263375 1748.757   -9999      -9999     
2478.632   174.1149   -9999      -9999      1698.041   -9999      282.6208454725598 1750.568   -9999      -9999     
2478.785   174.7078   -9999      -9999      1698.157   -9999      282.7731881139428 1744.627   -9999      -9999     
2478.937   175.1705   -9999      -9999      1696.813   -9999      282.9257748893119 1740.019   -9999      -9999     
2479.09    174.9832   -9999      -9999      1694.387   -9999      283.0781175209647 1741.881   -9999      -9999     
2479.242   175.4027   -9999      -9999      1693.423   -9999      283.2304601477354 1737.716   -9999      -9999     
2479.394   175.4027   -9999      -9999      1694.39    -9999      283.38280276961 1737.716   -9999      -9999     
