TVDepth(m)	Sgh	morph
2988.7164	0	n
2988.8688	0	n
2989.0212	0	n
2989.1736	0	n
2989.326	0	n
2989.4784	0	n
2989.6308	0	n
2989.7832	0	n
2989.9356	0	n
2990.088	0	n
2990.2404	0	n
2990.3928	0	n
2990.5452	0	n
2990.6976	0	n
2990.85	0	n
2991.0024	0	n
2991.1548	0	n
2991.3072	0	n
2991.4596	0	n
2991.612	0	n
2991.7644	0	n
2991.9168	0	n
2992.0692	0	n
2992.2216	0	n
2992.374	0	n
2992.5264	0	n
2992.6788	0	n
2992.8312	0	n
2992.9836	0	n
2993.136	0	n
2993.2884	0	n
2993.4408	0	n
2993.5932	0	n
2993.7456	0	n
2993.898	0	n
2994.0504	0	n
2994.2028	0	n
2994.3552	0	n
2994.5076	0	n
2994.66	0	n
2994.8124	0	n
2994.9648	0	n
2995.1172	0	n
2995.2696	0	n
2995.422	0	n
2995.5744	0	n
2995.7268	0	n
2995.8792	0	n
2996.0316	0	n
2996.184	0	n
2996.3364	0	n
2996.4888	0	n
2996.6412	0	n
2996.7936	0	n
2996.946	0	n
2997.0984	0	n
2997.2508	0	n
2997.4032	0	n
2997.5556	0	n
2997.708	0	n
2997.8604	0	n
2998.0128	0	n
2998.1652	0	n
2998.3176	0	n
2998.47	0	n
2998.6224	0	n
2998.7748	0	n
2998.9272	0	n
2999.0796	0	n
2999.232	0	n
2999.3844	0	n
2999.5368	0	n
2999.6892	0	n
2999.8416	0	n
2999.994	0	n
3000.1464	0	n
3000.2988	0	n
3000.4512	0	n
3000.6036	0	n
3000.756	0	n
3000.9084	0	n
3001.0608	0	n
3001.2132	0	n
3001.3656	0	n
3001.518	0	n
3001.6704	0	n
3001.8228	0	n
3001.9752	0	n
3002.1276	0	n
3002.28	0	n
3002.4324	0	n
3002.5848	0	n
3002.7372	0	n
3002.8896	0	n
3003.042	0	n
3003.1944	0	n
3003.3468	0	n
3003.4992	0	n
3003.6516	0	n
3003.804	0	n
3003.9564	0	n
3004.1088	0	n
3004.2612	0	n
3004.4136	0	n
3004.566	0	n
3004.7184	0	n
3004.8708	0	n
3005.0232	0	n
3005.1756	0	n
3005.328	0	n
3005.4804	0	n
3005.6328	0	n
3005.7852	0	n
3005.9376	0	n
3006.09	0	n
3006.2424	0	n
3006.3948	0	n
3006.5472	0	n
3006.6996	0	n
3006.852	0	n
3007.0044	0	n
3007.1568	0	n
3007.3092	0	n
3007.4616	0	n
3007.614	0	n
3007.7664	0	n
3007.9188	0	n
3008.0712	0	n
3008.2236	0	n
3008.376	0	n
3008.5284	0	n
3008.6808	0	n
3008.8332	0	n
3008.9856	0	n
3009.138	0	n
3009.2904	0	n
3009.4428	0	n
3009.5952	0	n
3009.7476	0	n
3009.9	0	n
3010.0524	0	n
3010.2048	0	n
3010.3572	0	n
3010.5096	0	n
3010.662	0	n
3010.8144	0	n
3010.9668	0	n
3011.1192	0	n
3011.2716	0	n
3011.424	0	n
3011.5764	0	n
3011.7288	0	n
3011.8812	0	n
3012.0336	0	n
3012.186	0	n
3012.3384	0	n
3012.4908	0	n
3012.6432	0	n
3012.7956	0	n
3012.948	0	n
3013.1004	0	n
3013.2528	0	n
3013.4052	0	n
3013.5576	0	n
3013.71	0	n
3013.8624	0	n
3014.0148	0	n
3014.1672	0	n
3014.3196	0	n
3014.472	0	n
3014.6244	0	n
3014.7768	0	n
3014.9292	0	n
3015.0816	0	n
3015.234	0	n
3015.3864	0	n
3015.5388	0	n
3015.6912	0	n
3015.8436	0	n
3015.996	0	n
3016.1484	0	n
3016.3008	0	n
3016.4532	0	n
3016.6056	0	n
3016.758	0	n
3016.9104	0	n
3017.0628	0	n
3017.2152	0	n
3017.3676	0	n
3017.52	0	n
3017.6724	0	n
3017.8248	0	n
3017.9772	0	n
3018.1296	0	n
3018.282	0	n
3018.4344	0	n
3018.5868	0	n
3018.7392	0	n
3018.8916	0	n
3019.044	0	n
3019.1964	0	n
3019.3488	0	n
3019.5012	0	n
3019.6536	0	n
3019.806	0	n
3019.9584	0	n
3020.1108	0	n
3020.2632	0	n
3020.4156	0	n
3020.568	0	n
3020.7204	0	n
3020.8728	0	n
3021.0252	0	n
3021.1776	0	n
3021.33	0	n
3021.4824	0	n
3021.6348	0	n
3021.7872	0	n
3021.9396	0	n
3022.092	0	n
3022.2444	0	n
3022.3968	0	n
3022.5492	0	n
3022.7016	0	n
3022.854	0	n
3023.0064	0	n
3023.1588	0	n
3023.3112	0	n
3023.4636	0	n
3023.616	0	n
3023.7684	0	n
3023.9208	0	n
3024.0732	0	n
3024.2256	0	n
3024.378	0	n
3024.5304	0	n
3024.6828	0	n
3024.8352	0	n
3024.9876	0	n
3025.14	0	n
3025.2924	0	n
3025.4448	0	n
3025.5972	0	n
3025.7496	0	n
3025.902	0	n
3026.0544	0	n
3026.2068	0	n
3026.3592	0	n
3026.5116	0	n
3026.664	0	n
3026.8164	0	n
3026.9688	0	n
3027.1212	0	n
3027.2736	0	n
3027.426	0	n
3027.5784	0	n
3027.7308	0	n
3027.8832	0	n
3028.0356	0	n
3028.188	0	n
3028.3404	0	n
3028.4928	0	n
3028.6452	0	n
3028.7976	0	n
3028.95	0	n
3029.1024	0	n
3029.2548	0	n
3029.4072	0	n
3029.5596	0	n
3029.712	0	n
3029.8644	0	n
3030.0168	0	n
3030.1692	0	n
3030.3216	0	n
3030.474	0	n
3030.6264	0	n
3030.7788	0	n
3030.9312	0	n
3031.0836	0	n
3031.236	0	n
3031.3884	0	n
3031.5408	0	n
3031.6932	0	n
3031.8456	0	n
3031.998	0	n
3032.1504	0	n
3032.3028	0	n
3032.4552	0	n
3032.6076	0	n
3032.76	0	n
3032.9124	0	n
3033.0648	0	n
3033.2172	0	n
3033.3696	0	n
3033.522	0	n
3033.6744	0	n
3033.8268	0	n
3033.9792	0	n
3034.1316	0	n
3034.284	0	n
3034.4364	0	n
3034.5888	0	n
3034.7412	0	n
3034.8936	0	n
3035.046	0	n
3035.1984	0	n
3035.3508	0	n
3035.5032	0	n
3035.6556	0	n
3035.808	0	n
3035.9604	0	n
3036.1128	0	n
3036.2652	0	n
3036.4176	0	n
3036.57	0	P
3036.7224	0.23337	P
3036.8748	0	n
3037.0272	0	n
3037.1796	0	n
3037.332	0	n
3037.4844	0	n
3037.6368	0	n
3037.7892	0	n
3037.9416	0	n
3038.094	0	n
3038.2464	0	n
3038.3988	0	n
3038.5512	0	n
3038.7036	0	n
3038.856	0	n
3039.0084	0	n
3039.1608	0	n
3039.3132	0	n
3039.4656	0	n
3039.618	0	n
3039.7704	0	n
3039.9228	0	n
3040.0752	0	n
3040.2276	0	n
3040.38	0	n
3040.5324	0	n
3040.6848	0	n
3040.8372	0	n
3040.9896	0	n
3041.142	0	n
3041.2944	0	n
3041.4468	0	n
3041.7516	0	n
3041.904	0	n
3042.0564	0	n
3042.2088	0	n
3042.3612	0	n
3042.5136	0	n
3042.666	0	n
3042.8184	0	n
3042.9708	0	n
3043.1232	0	n
3043.2756	0	n
3043.428	0	n
3043.5804	0	n
3043.7328	0	n
3043.8852	0	n
3044.0376	0	n
3044.19	0	n
3044.3424	0	n
3044.4948	0	n
3044.6472	0	n
3044.7996	0	n
3044.952	0	n
3045.1044	0	n
3045.2568	0	n
3045.4092	0	n
3045.5616	0	n
3045.714	0	n
3045.8664	0	n
3046.0188	0	n
3046.1712	0	n
3046.3236	0	n
3046.476	0	n
3046.6284	0	n
3046.7808	0	n
3046.9332	0	n
3047.0856	0	n
3047.238	0	n
3047.3904	0	n
3047.5428	0	n
3047.6952	0	n
3047.8476	0	n
3048	0	n
3048.1524	0	n
3048.3048	0	n
3048.4572	0	n
3048.6096	0	n
3048.762	0	n
3048.9144	0	n
3049.0668	0	n
3049.2192	0	n
3049.3716	0	n
3049.524	0	n
3049.6764	0	n
3049.8288	0	n
3049.9812	0	n
3050.1336	0	n
3050.286	0	n
3050.4384	0	n
3050.5908	0	n
3050.7432	0	n
3050.8956	0	n
3051.048	0	n
3051.2004	0	n
3051.3528	0	n
3051.5052	0	n
3051.6576	0	n
3051.81	0	n
3051.9624	0	n
3052.1148	0	n
3052.2672	0	n
3052.4196	0	n
3052.572	0	n
3052.7244	0	n
3052.8768	0	n
3053.0292	0	n
3053.1816	0	n
3053.334	0	n
3053.4864	0	n
3053.6388	0	n
3053.7912	0	n
3053.9436	0	n
3054.096	0	n
3054.2484	0	n
3054.4008	0	n
3054.5532	0	n
3054.7056	0	n
3054.858	0	n
3055.0104	0	n
3055.1628	0	n
3055.3152	0	n
3055.4676	0	n
3055.62	0	n
3055.7724	0.60598	P
3055.9248	0	n
3056.0772	0	n
3056.2296	0	n
3056.382	0	n
3056.5344	0.53427	P
3056.6868	0.66414	P
3056.8392	0.76564	P
3056.9916	0.6188	P
3057.144	0.4858	P
3057.2964	0.35183	P
3057.4488	0.42821	P
3057.6012	0.46728	P
3057.7536	0.57488	P
3057.906	0.65634	P
3058.0584	0	n
3058.2108	0	n
3058.3632	0	n
3058.5156	0	n
3058.668	0	n
3058.8204	0	n
3058.9728	0	n
3059.1252	0	n
3059.2776	0	n
3059.43	0	n
3059.5824	0	n
3059.7348	0	n
3059.8872	0	n
3060.0396	0	n
3060.192	0	n
3060.3444	0	n
3060.4968	0	n
3060.6492	0	n
3060.8016	0	n
3060.954	0	n
3061.1064	0	n
3061.2588	0	n
3061.4112	0	n
3061.5636	0	n
3061.716	0	n
3061.8684	0	n
3062.0208	0	n
3062.1732	0	n
3062.3256	0	n
3062.478	0	n
3062.6304	0	n
3062.7828	0	n
3062.9352	0	n
3063.0876	0	n
3063.24	0	n
3063.3924	0	n
3063.5448	0	n
3063.6972	0	n
3063.8496	0	n
3064.002	0	n
3064.1544	0	n
3064.3068	0	n
3064.4592	0	n
3064.6116	0	n
3064.764	0	n
3064.9164	0	n
3065.0688	0.45068	P
3065.2212	0.38623	P
3065.3736	0	n
3065.526	0.53152	P
3065.6784	0	n
3065.8308	0	n
3065.9832	0	n
3066.1356	0	n
3066.288	0	n
3066.4404	0	n
3066.5928	0	n
3066.7452	0	n
3066.8976	0	n
3067.05	0	n
3067.2024	0	n
3067.3548	0	n
3067.5072	0	n
3067.6596	0.72576	P
3067.812	0.66842	P
3067.9644	0.45156	P
3068.1168	0	n
3068.2692	0	P
3068.4216	0.77007	P
3068.574	0.29727	P
3068.7264	0.18083	P
3068.8788	0.59993	P
3069.0312	0	n
3069.1836	0	n
3069.336	0	n
3069.4884	0	n
3069.6408	0	n
3069.7932	0	n
3069.9456	0	n
3070.098	0	n
3070.2504	0	n
3070.4028	0	n
3070.5552	0	n
3070.7076	0	n
3070.86	0	n
3071.0124	0	n
3071.1648	0	n
3071.3172	0	n
3071.4696	0	n
3071.622	0	n
3071.7744	0	n
3071.9268	0	n
3072.0792	0	n
3072.2316	0	n
3072.384	0	n
3072.5364	0	n
3072.6888	0	n
3072.8412	0	n
3072.9936	0	n
3073.146	0	n
3073.2984	0	n
3073.4508	0	n
3073.6032	0	n
3073.7556	0	n
3073.908	0	n
3074.0604	0	n
3074.2128	0	n
3074.3652	0	n
3074.5176	0	n
3074.67	0	n
3074.8224	0	n
3074.9748	0	n
3075.1272	0	n
3075.2796	0	n
3075.432	0	n
3075.5844	0	n
3075.7368	0	n
3075.8892	0	n
3076.0416	0	n
3076.194	0	n
3076.3464	0	n
3076.4988	0	n
3076.6512	0	n
3076.8036	0.28842	P
3076.956	0.10823	P
3077.1084	0	P
3077.2608	0.06696	P
3077.4132	0	P
3077.5656	0.18141	P
3077.718	0.3891	P
3077.8704	0	P
3078.0228	0	n
3078.1752	0	n
3078.3276	0	n
3078.48	0	n
3078.6324	0	n
3078.7848	0	n
3078.9372	0	n
3079.0896	0	n
3079.242	0	n
3079.3944	0	n
3079.5468	0	n
3079.6992	0	n
3079.8516	0	n
3080.004	0	n
3080.1564	0	n
3080.3088	0	n
3080.4612	0	n
3080.6136	0.35575	P
3080.766	0.42032	P
3080.9184	0.47073	P
3081.0708	0	n
3081.2232	0	n
3081.3756	0	n
3081.528	0	n
3081.6804	0.22701	P
3081.8328	0.34677	P
3081.9852	0.53065	P
3082.1376	0	n
3082.29	0	n
3082.4424	0	n
3082.5948	0	n
3082.7472	0	n
3082.8996	0	n
3083.052	0	n
3083.2044	0	n
3083.3568	0	n
3083.5092	0	n
3083.6616	0	n
3083.814	0	n
3083.9664	0	n
3084.1188	0	n
3084.2712	0	n
3084.4236	0	n
3084.576	0	n
3084.7284	0	n
3084.8808	0	n
3085.0332	0	n
3085.1856	0	n
3085.338	0	n
3085.4904	0	n
3085.6428	0	n
3085.7952	0	n
3085.9476	0	n
3086.1	0	n
3086.2524	0	n
3086.4048	0	n
3086.5572	0	n
3086.7096	0	n
3086.862	0	n
3087.0144	0	n
3087.1668	0	n
3087.3192	0	n
3087.4716	0	n
3087.624	0	n
3087.7764	0	n
3087.9288	0	n
3088.0812	0	n
3088.2336	0	n
3088.386	0	n
3088.5384	0	n
3088.6908	0	n
3088.8432	0	n
3088.9956	0	n
3089.148	0	n
3089.3004	0	n
3089.4528	0	n
3089.6052	0	n
3089.7576	0	n
3089.91	0	n
3090.0624	0	n
3090.2148	0	n
3090.3672	0	n
3090.5196	0	n
3090.672	0	n
3090.8244	0	n
3090.9768	0	n
3091.1292	0	n
3091.2816	0	n
3091.434	0	n
3091.5864	0	n
3091.7388	0	n
3091.8912	0	n
3092.0436	0	n
3092.196	0	n
3092.3484	0	n
3092.5008	0	n
3092.6532	0	n
3092.8056	0	n
3092.958	0	n
3093.1104	0	n
3093.2628	0	n
3093.4152	0	n
3093.5676	0.41463	P
3093.72	0.61546	P
3093.8724	0.66199	P
3094.0248	0.75707	P
3094.1772	0.82454	P
3094.3296	0.81618	P
3094.482	0.83664	P
3094.6344	0.84478	P
3094.7868	0.86603	P
3094.9392	0.88659	P
3095.0916	0.88867	P
3095.244	0.91006	P
3095.3964	0.91876	P
3095.5488	0.92257	P
3095.7012	0.91908	P
3095.8536	0.91482	P
3096.006	0.84576	P
3096.1584	0.90263	P
3096.3108	0.87713	P
3096.4632	0.87385	P
3096.6156	0.87174	P
3096.768	0.83932	P
3096.9204	0.634	P
3097.0728	0.69014	P
3097.2252	0.75649	P
3097.3776	0.7333	P
3097.53	0.79454	P
3097.6824	0.80162	P
3097.8348	0.73053	P
3097.9872	0.34431	P
3098.1396	0.89231	P
3098.292	0.8883	P
3098.4444	0.88948	P
3098.5968	0.50779	P
3098.7492	0.24037	P
3098.9016	0.35755	P
3099.054	0.31301	P
3099.2064	0.27876	P
3099.3588	0.39623	P
3099.5112	0.40323	P
3099.6636	0.24324	P
3099.816	0	n
3099.9684	0	n
3100.1208	0	n
3100.2732	0	n
3100.4256	0	n
3100.578	0	n
3100.7304	0	n
3100.8828	0	n
3101.0352	0	n
3101.1876	0	n
3101.34	0	n
3101.4924	0	n
3101.6448	0	n
3101.7972	0	n
3101.9496	0	n
3102.102	0	n
3102.2544	0	n
3102.4068	0	n
3102.5592	0	n
3102.7116	0	n
3102.864	0	n
3103.0164	0	n
3103.1688	0	n
3103.3212	0	n
3103.4736	0	n
3103.626	0	n
3103.7784	0	n
3103.9308	0	n
3104.0832	0	n
3104.2356	0	n
3104.388	0	n
3104.5404	0	n
3104.6928	0	n
3104.8452	0	n
3104.9976	0	n
3105.15	0	n
3105.3024	0	n
3105.4548	0	n
3105.6072	0	n
3105.7596	0	n
3105.912	0	n
3106.0644	0	n
3106.2168	0	n
3106.3692	0	n
3106.5216	0	n
3106.674	0	n
3106.8264	0	n
3106.9788	0	n
3107.1312	0	n
3107.2836	0	n
3107.436	0	n
3107.5884	0	n
3107.7408	0	n
3107.8932	0	n
3108.0456	0	n
3108.198	0	n
3108.3504	0	n
3108.5028	0	n
3108.6552	0	n
3108.8076	0	n
3108.96	0	n
3109.1124	0	n
3109.2648	0	n
3109.4172	0	n
3109.5696	0	n
3109.722	0	n
3109.8744	0	n
3110.0268	0	n
3110.1792	0	n
3110.3316	0	n
3110.484	0	n
3110.6364	0	n
3110.7888	0	n
3110.9412	0	n
3111.0936	0	n
3111.246	0	n
3111.3984	0	n
3111.5508	0	n
3111.7032	0	n
3111.8556	0	n
3112.008	0	n
3112.1604	0	n
3112.3128	0	n
3112.4652	0	n
3112.6176	0	n
3112.77	0	n
3112.9224	0	n
3113.0748	0	n
3113.2272	0	n
3113.3796	0	n
3113.532	0	n
3113.6844	0	n
3113.8368	0	n
3113.9892	0	n
3114.1416	0	n
3114.294	0	n
3114.4464	0	n
3114.5988	0	n
3114.7512	0	n
3114.9036	0	n
3115.056	0	n
3115.2084	0	n
3115.3608	0	n
3115.5132	0	n
3115.6656	0	n
3115.818	0	n
3115.9704	0	n
3116.1228	0	n
3116.2752	0	n
3116.4276	0	n
3116.58	0	n
3116.7324	0	n
3116.8848	0	n
3117.0372	0	n
3117.1896	0	n
3117.342	0	n
3117.4944	0	n
3117.6468	0	n
3117.7992	0	n
3117.9516	0	n
3118.104	0	n
3118.2564	0	n
3118.4088	0	n
3118.5612	0	n
3118.7136	0	n
3118.866	0	n
3119.0184	0	n
3119.1708	0	n
3119.3232	0	n
3119.4756	0	n
3119.628	0	n
3119.7804	0	n
3119.9328	0	n
3120.0852	0	n
3120.2376	0	n
3120.39	0	n
3120.5424	0	n
3120.6948	0	n
3120.8472	0	n
3120.9996	0	n
3121.152	0	n
3121.3044	0	n
3121.4568	0	n
3121.6092	0	n
3121.7616	0.41787	P
3121.914	0.32297	P
3122.0664	0.16812	P
3122.2188	0.22692	P
3122.3712	0.84361	P
3122.5236	0.81033	P
3122.676	0.23945	P
3122.8284	0.14457	P
3122.9808	0.39056	P
3123.1332	0	n
3123.2856	0	n
3123.438	0	n
3123.5904	0	n
3123.7428	0	n
3123.8952	0	n
3124.0476	0	n
3124.2	0	n
3124.3524	0	n
3124.5048	0	n
3124.6572	0	n
3124.8096	0	n
3124.962	0	n
3125.1144	0	n
3125.2668	0	n
3125.4192	0	n
3125.5716	0	n
3125.724	0	n
3125.8764	0	n
3126.0288	0	n
3126.1812	0	n
3126.3336	0	n
3126.486	0	n
3126.6384	0	n
3126.7908	0	n
3126.9432	0	n
3127.0956	0	n
3127.248	0	n
3127.4004	0	n
3127.5528	0	n
3127.7052	0	n
3127.8576	0	n
3128.01	0.56657	P
3128.1624	0.63077	P
3128.3148	0.55698	P
3128.4672	0	n
3128.6196	0	n
3128.772	0.23395	P
3128.9244	0.84863	P
3129.0768	0.08159	P
3129.2292	0.45109	P
3129.3816	0.828	P
3129.534	0.87524	P
3129.6864	0.34159	P
3129.8388	0	n
3129.9912	0	n
3130.1436	0.34699	P
3130.296	0.80806	P
3130.4484	0.82827	P
3130.6008	0	n
3130.7532	0	n
3130.9056	0	n
3131.058	0	n
3131.2104	0	n
3131.3628	0	n
3131.5152	0	n
3131.6676	0	n
3131.82	0	n
3131.9724	0	n
3132.1248	0	n
3132.2772	0	n
3132.4296	0	n
3132.582	0	n
3132.7344	0	n
3132.8868	0	n
3133.0392	0	n
3133.1916	0	n
3133.344	0	n
3133.4964	0	n
3133.6488	0	n
3133.8012	0	n
3133.9536	0	n
3134.106	0	n
3134.2584	0	n
3134.4108	0	n
3134.5632	0	n
3134.7156	0	n
3134.868	0	n
3135.0204	0	n
3135.1728	0	n
3135.3252	0	n
3135.4776	0	n
3135.63	0	n
3135.7824	0	n
3135.9348	0	n
3136.0872	0	n
3136.2396	0	n
3136.392	0	n
3136.5444	0	n
3136.6968	0	n
3136.8492	0	n
3137.0016	0	n
3137.154	0	n
3137.3064	0	n
3137.4588	0	n
3137.6112	0	n
3137.7636	0	n
3137.916	0	n
3138.0684	0	n
3138.2208	0	n
3138.3732	0	n
3138.5256	0	n
3138.678	0	n
3138.8304	0	n
3138.9828	0	n
3139.1352	0	n
3139.2876	0	n
3139.44	0	n
3139.5924	0	n
3139.7448	0	n
3139.8972	0	n
3140.0496	0	n
3140.202	0	n
3140.3544	0	n
3140.5068	0	n
3140.6592	0	n
3140.8116	0	n
3140.964	0	n
3141.1164	0	n
3141.2688	0	n
3141.4212	0	n
3141.5736	0	n
3141.726	0	n
3141.8784	0	n
3142.0308	0	n
3142.1832	0	n
3142.3356	0	n
3142.488	0	n
3142.6404	0	n
3142.7928	0	n
3142.9452	0	n
3143.0976	0	n
3143.25	0	n
3143.4024	0	n
3143.5548	0	n
3143.7072	0	n
3143.8596	0	n
3144.012	0	n
3144.1644	0	n
3144.3168	0	n
3144.4692	0	n
3144.6216	0	n
3144.774	0	n
3144.9264	0	n
3145.0788	0	n
3145.2312	0	n
3145.3836	0	n
3145.536	0	n
3145.6884	0	n
3145.8408	0	n
3145.9932	0	n
3146.1456	0	n
3146.298	0	n
3146.4504	0	n
3146.6028	0	n
3146.7552	0	n
3146.9076	0	n
3147.06	0	n
3147.2124	0	n
3147.3648	0	n
3147.5172	0	n
3147.6696	0	n
3147.822	0	n
3147.9744	0	n
