TVDepth(m)	Sgh	morph
2471.30723	0	n
2471.45963	0	n
2471.61202	0	n
2471.76442	0	n
2471.91682	0	n
2472.06922	0	n
2472.22162	0	n
2472.37402	0	n
2472.52642	0	n
2472.67882	0	n
2472.83122	0	n
2472.98362	0	n
2473.13602	0	n
2473.28842	0	n
2473.44081	0	n
2473.59321	0	n
2473.74561	0	n
2473.89801	0	n
2474.05041	0	n
2474.20281	0	n
2474.35521	0	n
2474.50761	0	n
2474.66001	0	n
2474.81241	0	n
2474.9648	0	n
2475.1172	0	n
2475.2696	0	n
2475.422	0	n
2475.5744	0	n
2475.7268	0	n
2475.8792	0	n
2476.0316	0	n
2476.184	0	n
2476.3364	0	n
2476.48879	0	n
2476.64119	0	n
2476.79359	0	n
2476.94599	0	n
2477.09839	0	n
2477.25079	0	n
2477.40319	0	n
2477.55559	0	n
2477.70799	0	n
2477.86039	0	n
2478.01278	0	n
2478.16518	0	n
2478.31758	0	n
2478.46998	0	n
2478.62238	0	n
2478.77478	0	n
2478.92718	0	n
2479.07958	0	n
2479.23198	0	n
2479.38437	0	n
2479.53677	0	n
2479.68917	0	n
2479.84157	0	n
2479.99397	0	n
2480.14637	0	n
2480.29877	0	n
2480.45117	0	n
2480.60357	0	n
2480.75596	0	n
2480.90836	0	n
2481.06076	0	n
2481.21316	0	n
2481.36556	0	n
2481.51796	0	n
2481.67036	0	n
2481.82276	0	n
2481.97516	0	n
2482.12755	0	n
2482.27995	0	n
2482.43235	0	n
2482.58475	0	n
2482.73715	0	n
2482.88955	0	n
2483.04195	0	n
2483.19435	0	n
2483.34674	0	n
2483.49914	0	n
2483.65154	0	n
2483.80394	0	n
2483.95634	0	n
2484.10874	0	n
2484.26114	0	n
2484.41354	0	n
2484.56593	0	n
2484.71833	0	n
2484.87073	0	n
2485.02313	0	n
2485.17553	0	n
2485.32793	0	n
2485.48033	0	n
2485.63273	0	n
2485.78512	0	n
2485.93752	0	n
2486.08992	0	n
2486.24232	0	n
2486.39472	0	n
2486.54712	0	n
2486.69952	0	n
2486.85191	0	n
2487.00431	0	n
2487.15671	0	n
2487.30911	0	n
2487.46151	0	n
2487.61391	0	n
2487.76631	0	n
2487.9187	0	n
2488.0711	0	n
2488.2235	0	n
2488.3759	0	n
2488.5283	0	n
2488.6807	0	n
2488.8331	0	n
2488.98549	0	n
2489.13789	0	n
2489.29029	0	n
2489.44269	0	n
2489.59509	0	n
2489.74749	0	n
2489.89989	0	n
2490.05228	0	n
2490.20468	0	n
2490.35708	0	n
2490.50948	0	n
2490.66188	0	n
2490.81428	0	n
2490.96668	0	n
2491.11907	0	n
2491.27147	0	n
2491.42387	0	n
2491.57627	0	n
2491.72867	0	n
2491.88107	0	n
2492.03346	0	n
2492.18586	0	n
2492.33826	0	n
2492.49066	0	n
2492.64306	0	n
2492.79546	0	n
2492.94786	0	n
2493.10025	0	n
2493.25265	0	n
2493.40505	0	n
2493.55745	0	n
2493.70985	0	n
2493.86225	0	n
2494.01464	0	n
2494.16704	0	n
2494.31944	0	n
2494.47184	0	n
2494.62424	0	n
2494.77664	0	n
2494.92903	0	n
2495.08143	0	n
2495.23383	0	n
2495.38623	0	n
2495.53863	0	n
2495.69103	0	n
2495.84342	0	n
2495.99582	0	n
2496.14822	0	n
2496.30062	0	n
2496.45302	0	n
2496.60542	0	n
2496.75781	0	n
2496.91021	0.40056	P
2497.06261	0.08544	P
2497.21501	0	n
2497.36741	0	n
2497.5198	0	n
2497.6722	0.12783	P
2497.8246	0.34905	P
2497.977	0.04256	P
2498.1294	0	n
2498.2818	0	n
2498.43419	0	n
2498.58659	0	n
2498.73899	0	n
2498.89139	0	n
2499.04379	0	n
2499.19618	0	n
2499.34858	0	n
2499.50098	0	n
2499.65338	0	n
2499.80578	0	n
2499.95818	0	n
2500.11057	0	n
2500.26297	0	n
2500.41537	0	n
2500.56777	0	n
2500.72017	0	n
2500.87256	0	n
