TDEP        DTCO       DTSM       PR         TICO       TISS       VP         VPVS       VS
2885.991   193.7337   -9999      -9999      1877.764   -9999      1573.715   -9999      -9999     
2886.144   192.7364   -9999      -9999      1877.186   -9999      1579.116   -9999      -9999     
2886.296   192.1911   -9999      -9999      1877.884   -9999      1584.828   -9999      -9999     
2886.448   192.0957   -9999      -9999      1878.224   -9999      1586.853   -9999      -9999     
2886.601   192.3371   -9999      -9999      1877.327   -9999      1585.787   -9999      -9999     
2886.753   192.534    -9999      -9999      1875.163   -9999      1584.043   -9999      -9999     
2886.906   192.6178   -9999      -9999      1873.855   -9999      1583.043   -9999      -9999     
2887.058   193.0292   -9999      -9999      1873.133   -9999      1580.563   -9999      -9999     
2887.211   192.552    -9999      -9999      1874.152   -9999      1582.047   -9999      -9999     
2887.363   192.5352   -9999      -9999      1873.373   -9999      1583.446   -9999      -9999     
2887.515   192.6087   -9999      -9999      1873.671   -9999      1583.09    -9999      -9999     
2887.668   192.7379   -9999      -9999      1871.781   -9999      1582.181   -9999      -9999     
2887.82    192.1649   -9999      -9999      1870.646   -9999      1584.969   -9999      -9999     
2887.973   192.5338   -9999      -9999      1869.025   -9999      1584.516   -9999      -9999     
2888.125   192.2142   -9999      -9999      1868.796   -9999      1585.258   -9999      -9999     
2888.277   192.1822   -9999      -9999      1870.035   -9999      1586.313   -9999      -9999     
2888.43    192.0959   -9999      -9999      1871.079   -9999      1586.876   -9999      -9999     
2888.582   192.0943   -9999      -9999      1872.048   -9999      1587.122   -9999      -9999     
2888.735   192.1148   -9999      -9999      1872.144   -9999      1587.014   -9999      -9999     
2888.887   192.2245   -9999      -9999      1872.526   -9999      1586.354   -9999      -9999     
2889.039   192.3713   -9999      -9999      1872.607   -9999      1585.245   -9999      -9999     
2889.192   192.3207   -9999      -9999      1872.572   -9999      1585.12    -9999      -9999     
2889.344   192.6597   -9999      -9999      1872.616   -9999      1583.398   -9999      -9999     
2889.497   192.9629   -9999      -9999      1872.75    -9999      1580.811   -9999      -9999     
2889.649   192.4615   -9999      -9999      1872.624   -9999      1582.724   -9999      -9999     
2889.802   192.7588   -9999      -9999      1873.011   -9999      1582.469   -9999      -9999     
2889.954   193.0435   -9999      -9999      1873.76    -9999      1580.1     -9999      -9999     
2890.106   192.9147   -9999      -9999      1876.012   -9999      1580.026   -9999      -9999     
2890.259   192.881    -9999      -9999      1877.751   -9999      1580.562   -9999      -9999     
2890.411   192.4139   -9999      -9999      1880.086   -9999      1583.21    -9999      -9999     
2890.563   192.2347   -9999      -9999      1881.593   -9999      1585.475   -9999      -9999     
2890.716   192.3481   -9999      -9999      1882.704   -9999      1585.344   -9999      -9999     
2890.868   192.6685   -9999      -9999      1882.97    -9999      1583.275   -9999      -9999     
2891.021   193.109    -9999      -9999      1883.446   -9999      1579.989   -9999      -9999     
2891.173   194.1291   -9999      -9999      1883.817   -9999      1573.247   -9999      -9999     
2891.325   194.3711   -9999      -9999      1884.65    -9999      1569.188   -9999      -9999     
2891.478   194.6471   -9999      -9999      1885.154   -9999      1567.053   -9999      -9999     
2891.63    194.6977   -9999      -9999      1885.095   -9999      1566.041   -9999      -9999     
2891.783   194.8171   -9999      -9999      1884.577   -9999      1565.265   -9999      -9999     
2891.935   194.4137   -9999      -9999      1884.427   -9999      1567.108   -9999      -9999     
2892.087   193.7513   -9999      -9999      1884.415   -9999      1571.763   -9999      -9999     
2892.24    193.2133   -9999      -9999      1884.611   -9999      1576.472   -9999      -9999     
2892.392   193.0104   -9999      -9999      1885.549   -9999      1579.041   -9999      -9999     
2892.545   192.7538   -9999      -9999      1886.548   -9999      1580.995   -9999      -9999     
2892.697   192.6287   -9999      -9999      1887.751   -9999      1582.381   -9999      -9999     
2892.85    192.3055   -9999      -9999      1887.409   -9999      1584.496   -9999      -9999     
2893.002   192.2344   -9999      -9999      1887.679   -9999      1585.775   -9999      -9999     
2893.154   192.2      -9999      -9999      1887.42    -9999      1586.16    -9999      -9999     
2893.307   192.2825   -9999      -9999      1889.137   -9999      1585.801   -9999      -9999     
2893.459   192.6448   -9999      -9999      1889.159   -9999      1583.584   -9999      -9999     
2893.612   192.9165   -9999      -9999      1888.4     -9999      1581.105   -9999      -9999     
2893.764   194.2503   -9999      -9999      1886.898   -9999      1573.112   -9999      -9999     
2893.916   195.1698   -9999      -9999      1885.889   -9999      1564.574   -9999      -9999     
2894.069   195.4439   -9999      -9999      1884.922   -9999      1560.656   -9999      -9999     
2894.221   195.3604   -9999      -9999      1884.229   -9999      1560.371   -9999      -9999     
2894.374   194.7955   -9999      -9999      1883.855   -9999      1563.607   -9999      -9999     
2894.526   194.4025   -9999      -9999      1883.67    -9999      1567.226   -9999      -9999     
2894.678   194.2918   -9999      -9999      1882.52    -9999      1568.878   -9999      -9999     
2894.831   193.2081   -9999      -9999      1881.396   -9999      1575.033   -9999      -9999     
2894.983   192.9984   -9999      -9999      1880.194   -9999      1579.12    -9999      -9999     
2895.135   192.8506   -9999      -9999      1879.512   -9999      1580.499   -9999      -9999     
2895.288   192.2751   -9999      -9999      1879.128   -9999      1584.054   -9999      -9999     
2895.44    192.3843   -9999      -9999      1877.728   -9999      1585.034   -9999      -9999     
2895.593   192.4391   -9999      -9999      1875.054   -9999      1584.434   -9999      -9999     
2895.745   191.1216   -9999      -9999      1871.85    -9999      1591.547   -9999      -9999     
2895.897   190.6344   -9999      -9999      1869.942   -9999      1597.92    -9999      -9999     
2896.05    190.9174   -9999      -9999      1868.01    -9999      1597.7     -9999      -9999     
2896.202   190.7242   -9999      -9999      1867.188   -9999      1597.989   -9999      -9999     
2896.355   190.0259   -9999      -9999      1864.169   -9999      1602.439   -9999      -9999     
2896.507   190.0469   -9999      -9999      1861.835   -9999      1604.284   -9999      -9999     
2896.659   189.7949   -9999      -9999      1859.569   -9999      1605.645   -9999      -9999     
2896.812   189.8254   -9999      -9999      1858.11    -9999      1606.183   -9999      -9999     
2896.964   189.7697   -9999      -9999      1856.635   -9999      1606.411   -9999      -9999     
2897.117   190.1491   -9999      -9999      1855.715   -9999      1604.43    -9999      -9999     
2897.269   190.2254   -9999      -9999      1855.822   -9999      1602.935   -9999      -9999     
2897.422   190.5183   -9999      -9999      1857.053   -9999      1601.077   -9999      -9999     
2897.574   191.4595   -9999      -9999      1858.278   -9999      1595.003   -9999      -9999     
2897.726   191.8197   -9999      -9999      1858.71    -9999      1590.395   -9999      -9999     
2897.879   191.7104   -9999      -9999      1859.237   -9999      1590.003   -9999      -9999     
2898.031   192.1131   -9999      -9999      1861.445   -9999      1588.081   -9999      -9999     
2898.184   192.4868   -9999      -9999      1863.428   -9999      1584.916   -9999      -9999     
2898.336   192.5253   -9999      -9999      1865.745   -9999      1583.679   -9999      -9999     
2898.489   193.1445   -9999      -9999      1866.888   -9999      1580.186   -9999      -9999     
2898.641   193.2853   -9999      -9999      1869.031   -9999      1577.731   -9999      -9999     
2898.793   193.3045   -9999      -9999      1870.994   -9999      1577.243   -9999      -9999     
2898.946   193.3483   -9999      -9999      1873.165   -9999      1576.952   -9999      -9999     
2899.098   193.676    -9999      -9999      1873.845   -9999      1575.054   -9999      -9999     
2899.25    193.9684   -9999      -9999      1872.819   -9999      1572.582   -9999      -9999     
2899.403   193.9886   -9999      -9999      1871.686   -9999      1571.683   -9999      -9999     
2899.555   193.954    -9999      -9999      1870.544   -9999      1571.816   -9999      -9999     
2899.708   193.6229   -9999      -9999      1870.311   -9999      1573.7     -9999      -9999     
2899.86    193.1927   -9999      -9999      1868.356   -9999      1576.933   -9999      -9999     
2900.012   192.4204   -9999      -9999      1866.322   -9999      1582.32    -9999      -9999     
2900.165   192.0986   -9999      -9999      1864.531   -9999      1586.205   -9999      -9999     
2900.317   191.357    -9999      -9999      1863.228   -9999      1591.187   -9999      -9999     
2900.47    190.8264   -9999      -9999      1863.025   -9999      1596.193   -9999      -9999     
2900.622   190.9604   -9999      -9999      1861.113   -9999      1596.925   -9999      -9999     
2900.774   190.7337   -9999      -9999      1860.833   -9999      1597.816   -9999      -9999     
2900.927   190.4568   -9999      -9999      1862.147   -9999      1599.997   -9999      -9999     
2901.079   189.421    -9999      -9999      1863.843   -9999      1606.598   -9999      -9999     
2901.232   188.3198   -9999      -9999      1865.187   -9999      1615.788   -9999      -9999     
2901.384   187.9473   -9999      -9999      1866.313   -9999      1621.076   -9999      -9999     
2901.536   189.5335   -9999      -9999      1867.825   -9999      1613.071   -9999      -9999     
2901.689   190.7706   -9999      -9999      1868.458   -9999      1601.602   -9999      -9999     
2901.841   191.6895   -9999      -9999      1867.912   -9999      1593.025   -9999      -9999     
2901.994   192.7136   -9999      -9999      1866.741   -9999      1584.834   -9999      -9999     
2902.146   195.4588   -9999      -9999      1867.127   -9999      1567.145   -9999      -9999     
2902.298   195.7402   -9999      -9999      1867.916   -9999      1558.312   -9999      -9999     
2902.451   196.4272   -9999      -9999      1868.824   -9999      1553.929   -9999      -9999     
2902.603   195.5474   -9999      -9999      1871.74    -9999      1556.766   -9999      -9999     
2902.756   195.1109   -9999      -9999      1874.616   -9999      1561.424   -9999      -9999     
2902.908   195.2041   -9999      -9999      1879.157   -9999      1562.091   -9999      -9999     
2903.061   195.3703   -9999      -9999      1884.023   -9999      1560.956   -9999      -9999     
2903.213   195.3645   -9999      -9999      1888.083   -9999      1560.545   -9999      -9999     
2903.365   195.3714   -9999      -9999      1891.12    -9999      1560.524   -9999      -9999     
2903.518   194.0586   -9999      -9999      1892.922   -9999      1567.527   -9999      -9999     
2903.67    193.9964   -9999      -9999      1895.918   -9999      1571.398   -9999      -9999     
2903.823   193.9158   -9999      -9999      1898.75    -9999      1572.001   -9999      -9999     
2903.975   194.2368   -9999      -9999      1901.33    -9999      1570.485   -9999      -9999     
2904.127   194.7793   -9999      -9999      1903.113   -9999      1566.703   -9999      -9999     
2904.28    195.8508   -9999      -9999      1904.224   -9999      1559.53    -9999      -9999     
2904.432   195.7172   -9999      -9999      1904.821   -9999      1557.394   -9999      -9999     
2904.584   197.0631   -9999      -9999      1905.31    -9999      1550.639   -9999      -9999     
2904.737   197.2183   -9999      -9999      1903.054   -9999      1546.297   -9999      -9999     
2904.889   197.0334   -9999      -9999      1898.746   -9999      1546.858   -9999      -9999     
2905.042   196.4306   -9999      -9999      1895.794   -9999      1550.504   -9999      -9999     
2905.194   198.5349   -9999      -9999      1893.517   -9999      1541.085   -9999      -9999     
2905.346   198.5416   -9999      -9999      1892.78    -9999      1535.605   -9999      -9999     
2905.499   195.1016   -9999      -9999      1893.184   -9999      1553.532   -9999      -9999     
2905.651   195.1709   -9999      -9999      1894.101   -9999      1562.292   -9999      -9999     
2905.804   194.7613   -9999      -9999      1895.716   -9999      1564.297   -9999      -9999     
2905.956   192.3945   -9999      -9999      1895.541   -9999      1578.179   -9999      -9999     
2906.109   193.1575   -9999      -9999      1893.522   -9999      1580.472   -9999      -9999     
2906.261   191.895    -9999      -9999      1889.917   -9999      1585.299   -9999      -9999     
2906.413   191.6172   -9999      -9999      1886.805   -9999      1590.31    -9999      -9999     
2906.566   191.4714   -9999      -9999      1884.322   -9999      1591.886   -9999      -9999     
2906.718   191.5563   -9999      -9999      1881.869   -9999      1591.82    -9999      -9999     
2906.871   191.876    -9999      -9999      1878.171   -9999      1589.816   -9999      -9999     
2907.023   192.1122   -9999      -9999      1874.939   -9999      1587.63    -9999      -9999     
2907.175   192.0994   -9999      -9999      1872.011   -9999      1587.049   -9999      -9999     
2907.328   192.2594   -9999      -9999      1870.512   -9999      1586.204   -9999      -9999     
2907.48    192.1941   -9999      -9999      1868.482   -9999      1586.123   -9999      -9999     
2907.633   191.8632   -9999      -9999      1867.935   -9999      1588.126   -9999      -9999     
2907.785   191.8683   -9999      -9999      1867.651   -9999      1589.01    -9999      -9999     
2907.937   191.7886   -9999      -9999      1868.178   -9999      1589.436   -9999      -9999     
2908.09    191.598    -9999      -9999      1869.906   -9999      1590.711   -9999      -9999     
2908.242   191.2265   -9999      -9999      1871.532   -9999      1593.297   -9999      -9999     
2908.395   190.7418   -9999      -9999      1873.945   -9999      1597.028   -9999      -9999     
2908.547   191.8479   -9999      -9999      1873.148   -9999      1592.226   -9999      -9999     
2908.699   192.4746   -9999      -9999      1872.26    -9999      1585.712   -9999      -9999     
2908.852   193.2203   -9999      -9999      1871.404   -9999      1579.911   -9999      -9999     
2909.004   193.6247   -9999      -9999      1870.085   -9999      1575.68    -9999      -9999     
2909.156   192.11     -9999      -9999      1865.794   -9999      1582.837   -9999      -9999     
2909.309   191.376    -9999      -9999      1860.39    -9999      1591.05    -9999      -9999     
2909.461   191.2554   -9999      -9999      1855.554   -9999      1593.754   -9999      -9999     
2909.614   190.8166   -9999      -9999      1852.285   -9999      1596.53    -9999      -9999     
2909.766   189.5963   -9999      -9999      1848.063   -9999      1604.595   -9999      -9999     
2909.918   189.3737   -9999      -9999      1845.248   -9999      1609.297   -9999      -9999     
2910.071   188.7757   -9999      -9999      1842.759   -9999      1613.325   -9999      -9999     
2910.223   187.3845   -9999      -9999      1840.87    -9999      1623.002   -9999      -9999     
2910.376   187.4118   -9999      -9999      1837.767   -9999      1626.86    -9999      -9999     
2910.528   186.4317   -9999      -9999      1834.146   -9999      1632.472   -9999      -9999     
2910.681   186.3229   -9999      -9999      1831.903   -9999      1635.97    -9999      -9999     
2910.833   186.3272   -9999      -9999      1829.441   -9999      1636.263   -9999      -9999     
2910.985   186.3669   -9999      -9999      1830.106   -9999      1636.019   -9999      -9999     
2911.138   186.4923   -9999      -9999      1828.335   -9999      1635.169   -9999      -9999     
2911.29    187.2804   -9999      -9999      1828.371   -9999      1630.21    -9999      -9999     
2911.443   186.9964   -9999      -9999      1825.684   -9999      1629.57    -9999      -9999     
2911.595   186.9495   -9999      -9999      1824.243   -9999      1630.668   -9999      -9999     
2911.747   187.0574   -9999      -9999      1824.06    -9999      1630.177   -9999      -9999     
2911.9     186.8654   -9999      -9999      1824.739   -9999      1630.979   -9999      -9999     
2912.052   187.1116   -9999      -9999      1823.234   -9999      1630.106   -9999      -9999     
2912.205   187.0459   -9999      -9999      1820.166   -9999      1629.773   -9999      -9999     
2912.357   187.6796   -9999      -9999      1817.347   -9999      1626.291   -9999      -9999     
2912.509   188.2094   -9999      -9999      1818.067   -9999      1621.409   -9999      -9999     
2912.662   188.4554   -9999      -9999      1820.492   -9999      1618.477   -9999      -9999     
2912.814   188.914    -9999      -9999      1824.375   -9999      1615.153   -9999      -9999     
2912.967   188.71     -9999      -9999      1829.126   -9999      1615.008   -9999      -9999     
2913.119   189.0792   -9999      -9999      1830.521   -9999      1613.486   -9999      -9999     
2913.271   189.0669   -9999      -9999      1828.84    -9999      1612.506   -9999      -9999     
2913.424   189.1287   -9999      -9999      1826.875   -9999      1612.19    -9999      -9999     
2913.576   188.9148   -9999      -9999      1828.784   -9999      1613.23    -9999      -9999     
2913.729   188.7338   -9999      -9999      1831.704   -9999      1614.87    -9999      -9999     
2913.881   188.6504   -9999      -9999      1836.616   -9999      1615.863   -9999      -9999     
2914.033   188.0885   -9999      -9999      1839.752   -9999      1619.316   -9999      -9999     
2914.186   187.8074   -9999      -9999      1842.911   -9999      1622.545   -9999      -9999     
2914.338   187.3942   -9999      -9999      1844.677   -9999      1625.739   -9999      -9999     
2914.491   187.3326   -9999      -9999      1846.006   -9999      1627.291   -9999      -9999     
2914.643   191.1152   -9999      -9999      1846.375   -9999      1605.853   -9999      -9999     
2914.795   193.0183   -9999      -9999      1845.748   -9999      1584.738   -9999      -9999     
2914.948   194.134    -9999      -9999      1844.691   -9999      1573.466   -9999      -9999     
2915.1     195.1719   -9999      -9999      1843.72    -9999      1564.874   -9999      -9999     
2915.253   195.4964   -9999      -9999      1842.138   -9999      1560.371   -9999      -9999     
2915.405   194.8376   -9999      -9999      1841.538   -9999      1563.018   -9999      -9999     
2915.557   193.0748   -9999      -9999      1842.362   -9999      1574.275   -9999      -9999     
2915.71    190.9241   -9999      -9999      1844.359   -9999      1590.88    -9999      -9999     
2915.862   189.8655   -9999      -9999      1848.384   -9999      1602.779   -9999      -9999     
2916.015   189.5025   -9999      -9999      1849.914   -9999      1607.807   -9999      -9999     
2916.167   189.3667   -9999      -9999      1847.652   -9999      1609.603   -9999      -9999     
2916.32    188.597    -9999      -9999      1843.874   -9999      1614.362   -9999      -9999     
2916.472   188.1658   -9999      -9999      1840.101   -9999      1619.026   -9999      -9999     
2916.624   188.0712   -9999      -9999      1837.084   -9999      1620.806   -9999      -9999     
2916.777   187.9422   -9999      -9999      1833.815   -9999      1621.82    -9999      -9999     
2916.929   188.0356   -9999      -9999      1830.18    -9999      1621.653   -9999      -9999     
2917.082   187.9763   -9999      -9999      1827.861   -9999      1621.725   -9999      -9999     
2917.234   187.9747   -9999      -9999      1825.948   -9999      1621.905   -9999      -9999     
2917.386   188.371    -9999      -9999      1825.237   -9999      1619.634   -9999      -9999     
2917.539   188.3915   -9999      -9999      1825.392   -9999      1618.38    -9999      -9999     
2917.691   188.6855   -9999      -9999      1824.857   -9999      1616.64    -9999      -9999     
2917.844   188.7333   -9999      -9999      1824.473   -9999      1615.527   -9999      -9999     
2917.996   186.6059   -9999      -9999      1825.072   -9999      1627.622   -9999      -9999     
2918.148   190.3681   -9999      -9999      1826.91    -9999      1612.139   -9999      -9999     
2918.301   190.4695   -9999      -9999      1828.288   -9999      1600.951   -9999      -9999     
2918.453   190.6154   -9999      -9999      1828.302   -9999      1599.849   -9999      -9999     
2918.605   187.5371   -9999      -9999      1827.76    -9999      1616.847   -9999      -9999     
2918.758   190.5342   -9999      -9999      1827.809   -9999      1608.557   -9999      -9999     
2918.91    190.5434   -9999      -9999      1828.187   -9999      1600.071   -9999      -9999     
2919.063   190.2678   -9999      -9999      1829.02    -9999      1601.589   -9999      -9999     
2919.215   190.2292   -9999      -9999      1830.109   -9999      1602.579   -9999      -9999     
2919.367   189.5245   -9999      -9999      1830.86    -9999      1606.656   -9999      -9999     
2919.52    189.2298   -9999      -9999      1828.836   -9999      1610.316   -9999      -9999     
2919.672   188.8834   -9999      -9999      1827.707   -9999      1613.121   -9999      -9999     
2919.825   189.1665   -9999      -9999      1826.738   -9999      1612.496   -9999      -9999     
2919.977   189.1295   -9999      -9999      1827.31    -9999      1611.902   -9999      -9999     
2920.129   188.9453   -9999      -9999      1828.396   -9999      1613.054   -9999      -9999     
2920.282   188.7809   -9999      -9999      1831.924   -9999      1614.515   -9999      -9999     
2920.434   188.3227   -9999      -9999      1835.455   -9999      1617.601   -9999      -9999     
2920.587   188.053    -9999      -9999      1834.448   -9999      1620.46    -9999      -9999     
2920.739   187.4625   -9999      -9999      1831.517   -9999      1624.636   -9999      -9999     
2920.891   187.4185   -9999      -9999      1828.74    -9999      1626.596   -9999      -9999     
2921.044   187.6296   -9999      -9999      1828.292   -9999      1625.503   -9999      -9999     
2921.196   188.5252   -9999      -9999      1829.599   -9999      1619.739   -9999      -9999     
2921.349   189.5655   -9999      -9999      1831.57    -9999      1611.247   -9999      -9999     
2921.501   191.132    -9999      -9999      1834.097   -9999      1599.488   -9999      -9999     
2921.654   191.9757   -9999      -9999      1836.101   -9999      1590.438   -9999      -9999     
2921.806   190.8237   -9999      -9999      1838.502   -9999      1594.486   -9999      -9999     
2921.958   190.1608   -9999      -9999      1841.625   -9999      1601.404   -9999      -9999     
2922.111   189.8438   -9999      -9999      1845.588   -9999      1605.048   -9999      -9999     
2922.263   190.4656   -9999      -9999      1849.114   -9999      1602.443   -9999      -9999     
2922.416   192.4347   -9999      -9999      1850.547   -9999      1589.742   -9999      -9999     
2922.568   193.0796   -9999      -9999      1852.33    -9999      1580.788   -9999      -9999     
2922.72    193.6631   -9999      -9999      1854.972   -9999      1575.853   -9999      -9999     
2922.873   194.2759   -9999      -9999      1859.449   -9999      1570.956   -9999      -9999     
2923.025   194.4015   -9999      -9999      1863.536   -9999      1568.629   -9999      -9999     
2923.177   194.2437   -9999      -9999      1867.583   -9999      1569.14    -9999      -9999     
2923.33    194.0174   -9999      -9999      1869.79    -9999      1570.785   -9999      -9999     
2923.482   193.9744   -9999      -9999      1869.898   -9999      1571.628   -9999      -9999     
2923.635   193.8828   -9999      -9999      1868.449   -9999      1572.239   -9999      -9999     
2923.787   193.9226   -9999      -9999      1867.536   -9999      1572.271   -9999      -9999     
2923.94    193.8925   -9999      -9999      1867.735   -9999      1572.326   -9999      -9999     
2924.092   193.7072   -9999      -9999      1867.935   -9999      1573.41    -9999      -9999     
2924.244   193.7332   -9999      -9999      1866.972   -9999      1573.771   -9999      -9999     
2924.397   193.6002   -9999      -9999      1866.021   -9999      1574.421   -9999      -9999     
2924.549   193.305    -9999      -9999      1864.717   -9999      1576.384   -9999      -9999     
2924.702   192.8753   -9999      -9999      1863.325   -9999      1579.528   -9999      -9999     
2924.854   192.8786   -9999      -9999      1861.219   -9999      1580.682   -9999      -9999     
2925.006   191.926    -9999      -9999      1859.355   -9999      1585.895   -9999      -9999     
2925.159   191.5532   -9999      -9999      1858.256   -9999      1590.578   -9999      -9999     
2925.311   191.3475   -9999      -9999      1857.135   -9999      1592.75    -9999      -9999     
2925.464   190.562    -9999      -9999      1856.231   -9999      1597.694   -9999      -9999     
2925.616   190.4473   -9999      -9999      1854.792   -9999      1600.531   -9999      -9999     
2925.768   190.4946   -9999      -9999      1854.36    -9999      1600.588   -9999      -9999     
2925.921   190.5272   -9999      -9999      1853.085   -9999      1600.273   -9999      -9999     
2926.073   190.6288   -9999      -9999      1853.131   -9999      1599.612   -9999      -9999     
2926.226   191.2989   -9999      -9999      1852.439   -9999      1595.589   -9999      -9999     
2926.378   191.5778   -9999      -9999      1853.173   -9999      1592.179   -9999      -9999     
2926.53    191.9216   -9999      -9999      1853.004   -9999      1589.504   -9999      -9999     
2926.683   192.0244   -9999      -9999      1853.576   -9999      1587.988   -9999      -9999     
2926.835   192.243    -9999      -9999      1854.292   -9999      1586.5     -9999      -9999     
2926.988   192.3189   -9999      -9999      1856.02    -9999      1585.482   -9999      -9999     
2927.14    192.5018   -9999      -9999      1857.167   -9999      1584.269   -9999      -9999     
2927.292   192.441    -9999      -9999      1859.739   -9999      1584.101   -9999      -9999     
2927.445   192.6223   -9999      -9999      1862.421   -9999      1583.273   -9999      -9999     
2927.597   192.8339   -9999      -9999      1865.5     -9999      1581.618   -9999      -9999     
2927.75    193.0022   -9999      -9999      1867.848   -9999      1580.12    -9999      -9999     
2927.902   193.2395   -9999      -9999      1869.894   -9999      1578.367   -9999      -9999     
2928.054   193.2741   -9999      -9999      1872.895   -9999      1577.533   -9999      -9999     
2928.207   194.2293   -9999      -9999      1875.267   -9999      1572.259   -9999      -9999     
2928.359   194.7283   -9999      -9999      1877.306   -9999      1566.997   -9999      -9999     
2928.511   195.0864   -9999      -9999      1878.394   -9999      1563.741   -9999      -9999     
2928.664   195.2088   -9999      -9999      1880.642   -9999      1562.132   -9999      -9999     
2928.816   195.3594   -9999      -9999      1881.966   -9999      1561.002   -9999      -9999     
2928.969   194.9433   -9999      -9999      1884.249   -9999      1562.82    -9999      -9999     
2929.121   195.2336   -9999      -9999      1885.034   -9999      1562.381   -9999      -9999     
2929.274   195.5933   -9999      -9999      1886.511   -9999      1559.691   -9999      -9999     
2929.426   195.7394   -9999      -9999      1887.013   -9999      1557.959   -9999      -9999     
2929.579   196.54     -9999      -9999      1888.122   -9999      1553.336   -9999      -9999     
2929.731   196.6138   -9999      -9999      1888.838   -9999      1550.839   -9999      -9999     
2929.883   196.3827   -9999      -9999      1889.691   -9999      1551.86    -9999      -9999     
2930.036   195.5934   -9999      -9999      1890.17    -9999      1556.64    -9999      -9999     
2930.188   195.1175   -9999      -9999      1890.54    -9999      1561.266   -9999      -9999     
2930.341   194.4573   -9999      -9999      1890.283   -9999      1566.068   -9999      -9999     
2930.493   193.8239   -9999      -9999      1889.357   -9999      1571.252   -9999      -9999     
2930.645   193.3427   -9999      -9999      1887.501   -9999      1575.572   -9999      -9999     
2930.798   193.8503   -9999      -9999      1885.757   -9999      1574.124   -9999      -9999     
2930.95    194.1331   -9999      -9999      1885.427   -9999      1571.222   -9999      -9999     
2931.103   194.216    -9999      -9999      1886.281   -9999      1570.012   -9999      -9999     
2931.255   194.2637   -9999      -9999      1886.781   -9999      1569.531   -9999      -9999     
2931.407   194.0591   -9999      -9999      1886.146   -9999      1570.506   -9999      -9999     
2931.56    194.2127   -9999      -9999      1885.964   -9999      1570.229   -9999      -9999     
2931.712   193.9592   -9999      -9999      1886.267   -9999      1571.183   -9999      -9999     
2931.865   193.9752   -9999      -9999      1886.865   -9999      1571.781   -9999      -9999     
2932.017   194.0411   -9999      -9999      1886.645   -9999      1571.381   -9999      -9999     
2932.169   195.3187   -9999      -9999      1886.767   -9999      1564.337   -9999      -9999     
2932.322   195.539    -9999      -9999      1887.383   -9999      1559.754   -9999      -9999     
2932.474   196.1081   -9999      -9999      1888.048   -9999      1556.148   -9999      -9999     
2932.626   196.0712   -9999      -9999      1887.992   -9999      1554.838   -9999      -9999     
2932.779   196.2936   -9999      -9999      1887.507   -9999      1553.76    -9999      -9999     
2932.931   195.9769   -9999      -9999      1887.861   -9999      1554.846   -9999      -9999     
2933.084   195.6441   -9999      -9999      1887.912   -9999      1557.446   -9999      -9999     
2933.236   194.8304   -9999      -9999      1888.543   -9999      1562.662   -9999      -9999     
2933.388   194.1712   -9999      -9999      1888.167   -9999      1568.376   -9999      -9999     
2933.541   193.5459   -9999      -9999      1885.769   -9999      1573.529   -9999      -9999     
2933.693   193.599    -9999      -9999      1882.69    -9999      1574.935   -9999      -9999     
2933.846   193.7218   -9999      -9999      1880.126   -9999      1574.126   -9999      -9999     
2933.998   193.8508   -9999      -9999      1879.357   -9999      1573.095   -9999      -9999     
2934.15    194.0079   -9999      -9999      1878.71    -9999      1571.896   -9999      -9999     
2934.303   194.5156   -9999      -9999      1876.828   -9999      1568.735   -9999      -9999     
2934.455   194.2381   -9999      -9999      1874.407   -9999      1568.863   -9999      -9999     
2934.608   194.1084   -9999      -9999      1872.144   -9999      1570.309   -9999      -9999     
2934.76    193.3082   -9999      -9999      1870.245   -9999      1574.987   -9999      -9999     
2934.913   192.2137   -9999      -9999      1868.747   -9999      1583.135   -9999      -9999     
2935.065   191.6148   -9999      -9999      1867.231   -9999      1589.442   -9999      -9999     
2935.217   191.3173   -9999      -9999      1866.858   -9999      1592.747   -9999      -9999     
2935.37    191.3928   -9999      -9999      1867.065   -9999      1593.154   -9999      -9999     
2935.522   192.3099   -9999      -9999      1866.997   -9999      1587.872   -9999      -9999     
2935.675   192.8783   -9999      -9999      1866.109   -9999      1582.23    -9999      -9999     
2935.827   192.9734   -9999      -9999      1865.149   -9999      1580.156   -9999      -9999     
2935.979   193.2334   -9999      -9999      1863.675   -9999      1578.479   -9999      -9999     
2936.132   193.4848   -9999      -9999      1862.688   -9999      1576.404   -9999      -9999     
2936.284   191.6032   -9999      -9999      1861.978   -9999      1586.003   -9999      -9999     
2936.437   193.5381   -9999      -9999      1860.755   -9999      1580.555   -9999      -9999     
2936.589   193.4982   -9999      -9999      1860.065   -9999      1575.504   -9999      -9999     
2936.741   193.3735   -9999      -9999      1860.15    -9999      1576.289   -9999      -9999     
2936.894   193.1251   -9999      -9999      1861.194   -9999      1577.979   -9999      -9999     
2937.046   193.0471   -9999      -9999      1862.234   -9999      1579.081   -9999      -9999     
2937.199   193.0274   -9999      -9999      1862.674   -9999      1579.401   -9999      -9999     
2937.351   193.104    -9999      -9999      1861.758   -9999      1579.037   -9999      -9999     
2937.503   193.0926   -9999      -9999      1859.593   -9999      1578.89    -9999      -9999     
2937.656   193.0865   -9999      -9999      1856.858   -9999      1578.955   -9999      -9999     
2937.808   192.8964   -9999      -9999      1853.973   -9999      1580.008   -9999      -9999     
