TDEP        DTCO       DTSM       PR         TICO       TISS       VP         VPVS       VS
2311.6028  188.4447   -9999      -9999      1840.669   -9999      1617.865   -9999      -9999     
2311.7552  187.7707   -9999      -9999      1840.933   -9999      1623.672   -9999      -9999     
2311.9076  187.2941   -9999      -9999      1840.531   -9999      1627.803   -9999      -9999     
2312.06    187.3017   -9999      -9999      1839.501   -9999      1627.738   -9999      -9999     
2312.2124  187.3669   -9999      -9999      1839.668   -9999      1627.172   -9999      -9999     
2312.3648  187.8291   -9999      -9999      1839.504   -9999      1623.168   -9999      -9999     
2312.5172  188.6273   -9999      -9999      1838.786   -9999      1616.299   -9999      -9999     
2312.6696  189.6064   -9999      -9999      1837.807   -9999      1607.953   -9999      -9999     
2312.822   190.0431   -9999      -9999      1836.669   -9999      1604.258   -9999      -9999     
2312.9744  190.7923   -9999      -9999      1835.845   -9999      1597.958   -9999      -9999     
2313.1268  191.4409   -9999      -9999      1834.218   -9999      1592.544   -9999      -9999     
2313.2792  191.5406   -9999      -9999      1833.735   -9999      1591.715   -9999      -9999     
2313.4316  191.5071   -9999      -9999      1833.095   -9999      1591.994   -9999      -9999     
2313.584   190.3661   -9999      -9999      1831.931   -9999      1601.535   -9999      -9999     
2313.7364  187.8464   -9999      -9999      1830.934   -9999      1623.018   -9999      -9999     
2313.8888  187.1987   -9999      -9999      1830.473   -9999      1628.634   -9999      -9999     
2314.0412  186.6813   -9999      -9999      1830.656   -9999      1633.148   -9999      -9999     
2314.1936  186.89     -9999      -9999      1831.415   -9999      1631.324   -9999      -9999     
2314.346   186.9345   -9999      -9999      1831.501   -9999      1630.935   -9999      -9999     
2314.4984  187.1124   -9999      -9999      1831.238   -9999      1629.384   -9999      -9999     
2314.6508  187.2872   -9999      -9999      1831.339   -9999      1627.864   -9999      -9999     
2314.8032  187.6545   -9999      -9999      1830.487   -9999      1624.678   -9999      -9999     
2314.9556  187.8501   -9999      -9999      1828.716   -9999      1622.986   -9999      -9999     
2315.108   187.9493   -9999      -9999      1827.636   -9999      1622.13    -9999      -9999     
2315.2604  188.181    -9999      -9999      1827.801   -9999      1620.132   -9999      -9999     
2315.4128  188.664    -9999      -9999      1829.189   -9999      1615.984   -9999      -9999     
2315.5652  188.4369   -9999      -9999      1830.995   -9999      1617.931   -9999      -9999     
2315.7176  188.3467   -9999      -9999      1834.316   -9999      1618.707   -9999      -9999     
2315.87    190.8948   -9999      -9999      1838.51    -9999      1597.1     -9999      -9999     
2316.0224  190.1588   -9999      -9999      1842.527   -9999      1603.281   -9999      -9999     
2316.1748  191.8039   -9999      -9999      1846.92    -9999      1589.53    -9999      -9999     
2316.3272  192.7476   -9999      -9999      1851.792   -9999      1581.748   -9999      -9999     
2316.4796  192.9079   -9999      -9999      1855.156   -9999      1580.433   -9999      -9999     
2316.632   194.2758   -9999      -9999      1857.913   -9999      1569.305   -9999      -9999     
2316.7844  193.9175   -9999      -9999      1860.603   -9999      1572.205   -9999      -9999     
2316.9368  194.8681   -9999      -9999      1863.987   -9999      1564.536   -9999      -9999     
2317.0892  194.9113   -9999      -9999      1867.19    -9999      1564.188   -9999      -9999     
2317.2416  194.8227   -9999      -9999      1869.798   -9999      1564.9     -9999      -9999     
2317.394   195.4409   -9999      -9999      1873.265   -9999      1559.95    -9999      -9999     
2317.5464  195.673    -9999      -9999      1876.447   -9999      1558.1     -9999      -9999     
2317.6988  195.8079   -9999      -9999      1878.506   -9999      1557.026   -9999      -9999     
2317.8512  195.5519   -9999      -9999      1879.941   -9999      1559.064   -9999      -9999     
2318.0036  195.519    -9999      -9999      1880.914   -9999      1559.327   -9999      -9999     
2318.156   195.7178   -9999      -9999      1882.389   -9999      1557.743   -9999      -9999     
2318.3084  195.3614   -9999      -9999      1882.047   -9999      1560.585   -9999      -9999     
2318.4608  195.3841   -9999      -9999      1878.801   -9999      1560.404   -9999      -9999     
2318.6132  195.1415   -9999      -9999      1876.336   -9999      1562.343   -9999      -9999     
2318.7656  195.2046   -9999      -9999      1873.676   -9999      1561.838   -9999      -9999     
2318.918   194.9584   -9999      -9999      1871.659   -9999      1563.811   -9999      -9999     
2319.0704  194.2081   -9999      -9999      1867.013   -9999      1569.853   -9999      -9999     
2319.2228  194.6116   -9999      -9999      1863.494   -9999      1566.598   -9999      -9999     
2319.3752  192.8615   -9999      -9999      1860.942   -9999      1580.813   -9999      -9999     
2319.5276  190.8575   -9999      -9999      1859.13    -9999      1597.411   -9999      -9999     
2319.68    191.4519   -9999      -9999      1855.588   -9999      1592.453   -9999      -9999     
2319.8324  189.6005   -9999      -9999      1851.427   -9999      1608.002   -9999      -9999     
2319.9848  189.3876   -9999      -9999      1848.359   -9999      1609.81    -9999      -9999     
2320.1372  188.9737   -9999      -9999      1844.889   -9999      1613.335   -9999      -9999     
2320.2896  188.7323   -9999      -9999      1842.484   -9999      1615.399   -9999      -9999     
2320.442   188.8507   -9999      -9999      1838.632   -9999      1614.387   -9999      -9999     
2320.5944  188.6314   -9999      -9999      1834.706   -9999      1616.264   -9999      -9999     
2320.7468  188.5452   -9999      -9999      1830.624   -9999      1617.002   -9999      -9999     
2320.8992  188.5314   -9999      -9999      1828.738   -9999      1617.12    -9999      -9999     
2321.0516  188.4625   -9999      -9999      1828.047   -9999      1617.712   -9999      -9999     
2321.204   188.1648   -9999      -9999      1828.506   -9999      1620.271   -9999      -9999     
2321.3564  188.2714   -9999      -9999      1826.753   -9999      1619.354   -9999      -9999     
2321.5088  188.0611   -9999      -9999      1825.054   -9999      1621.165   -9999      -9999     
2321.6612  187.9203   -9999      -9999      1824.392   -9999      1622.38    -9999      -9999     
2321.8136  187.9792   -9999      -9999      1824.308   -9999      1621.871   -9999      -9999     
2321.966   187.7113   -9999      -9999      1822.934   -9999      1624.186   -9999      -9999     
2322.1184  187.8676   -9999      -9999      1821.902   -9999      1622.834   -9999      -9999     
2322.2708  187.7106   -9999      -9999      1822.381   -9999      1624.192   -9999      -9999     
2322.4232  187.7694   -9999      -9999      1824.535   -9999      1623.683   -9999      -9999     
2322.5756  187.7351   -9999      -9999      1824.194   -9999      1623.98    -9999      -9999     
2322.728   187.5679   -9999      -9999      1823.594   -9999      1625.428   -9999      -9999     
2322.8804  188.1026   -9999      -9999      1823.308   -9999      1620.808   -9999      -9999     
2323.0328  188.5746   -9999      -9999      1823.543   -9999      1616.75    -9999      -9999     
2323.1852  188.3204   -9999      -9999      1823.656   -9999      1618.933   -9999      -9999     
2323.3376  188.7478   -9999      -9999      1823.027   -9999      1615.267   -9999      -9999     
2323.49    188.9362   -9999      -9999      1821.843   -9999      1613.656   -9999      -9999     
2323.6424  188.7719   -9999      -9999      1822.238   -9999      1615.061   -9999      -9999     
2323.7948  188.599    -9999      -9999      1824.484   -9999      1616.541   -9999      -9999     
2323.9472  188.7797   -9999      -9999      1827.703   -9999      1614.994   -9999      -9999     
2324.0996  188.7624   -9999      -9999      1828.892   -9999      1615.142   -9999      -9999     
2324.252   188.627    -9999      -9999      1829.404   -9999      1616.301   -9999      -9999     
2324.4044  188.5393   -9999      -9999      1828.934   -9999      1617.053   -9999      -9999     
2324.5568  189.0905   -9999      -9999      1829.137   -9999      1612.34    -9999      -9999     
2324.7092  188.4913   -9999      -9999      1828.444   -9999      1617.464   -9999      -9999     
2324.8616  188.4446   -9999      -9999      1828.897   -9999      1617.865   -9999      -9999     
2325.014   188.5898   -9999      -9999      1828.905   -9999      1616.62    -9999      -9999     
2325.1664  188.1138   -9999      -9999      1827.964   -9999      1620.711   -9999      -9999     
2325.3188  187.6155   -9999      -9999      1827.693   -9999      1625.015   -9999      -9999     
2325.4712  187.4403   -9999      -9999      1825.656   -9999      1626.534   -9999      -9999     
2325.6236  187.6941   -9999      -9999      1825.334   -9999      1624.335   -9999      -9999     
2325.776   187.7398   -9999      -9999      1823.965   -9999      1623.939   -9999      -9999     
2325.9284  188.1799   -9999      -9999      1824.88    -9999      1620.142   -9999      -9999     
2326.0808  188.1612   -9999      -9999      1823.403   -9999      1620.302   -9999      -9999     
2326.2332  188.4771   -9999      -9999      1820.523   -9999      1617.587   -9999      -9999     
2326.3856  188.1959   -9999      -9999      1816.4     -9999      1620.004   -9999      -9999     
2326.538   188.102    -9999      -9999      1816.691   -9999      1620.813   -9999      -9999     
2326.6904  187.5407   -9999      -9999      1817.777   -9999      1625.663   -9999      -9999     
2326.8428  187.7686   -9999      -9999      1819.135   -9999      1623.69    -9999      -9999     
2326.9952  187.3608   -9999      -9999      1818.159   -9999      1627.224   -9999      -9999     
2327.1476  186.844    -9999      -9999      1817.29    -9999      1631.725   -9999      -9999     
2327.3     186.6417   -9999      -9999      1816.593   -9999      1633.494   -9999      -9999     
2327.4524  186.8276   -9999      -9999      1816.057   -9999      1631.869   -9999      -9999     
2327.6048  186.6008   -9999      -9999      1814.632   -9999      1633.851   -9999      -9999     
2327.7572  186.6977   -9999      -9999      1813.155   -9999      1633.004   -9999      -9999     
2327.9096  186.4848   -9999      -9999      1812.831   -9999      1634.868   -9999      -9999     
2328.062   186.3172   -9999      -9999      1813.164   -9999      1636.338   -9999      -9999     
2328.2144  186.2958   -9999      -9999      1813.115   -9999      1636.526   -9999      -9999     
2328.3668  186.089    -9999      -9999      1811.562   -9999      1638.346   -9999      -9999     
2328.5192  186.7094   -9999      -9999      1810.172   -9999      1632.902   -9999      -9999     
2328.6716  186.5907   -9999      -9999      1810.395   -9999      1633.94    -9999      -9999     
2328.824   186.7302   -9999      -9999      1812.018   -9999      1632.72    -9999      -9999     
2328.9764  186.81     -9999      -9999      1813.213   -9999      1632.022   -9999      -9999     
2329.1288  186.7748   -9999      -9999      1812.402   -9999      1632.33    -9999      -9999     
2329.2812  187.5405   -9999      -9999      1812.156   -9999      1625.665   -9999      -9999     
2329.4336  187.3693   -9999      -9999      1813.666   -9999      1627.151   -9999      -9999     
2329.586   187.7482   -9999      -9999      1815.101   -9999      1623.867   -9999      -9999     
2329.7384  187.8107   -9999      -9999      1816.435   -9999      1623.326   -9999      -9999     
2329.8908  188.0146   -9999      -9999      1816.363   -9999      1621.566   -9999      -9999     
2330.0432  188.0146   -9999      -9999      1816.583   -9999      1621.566   -9999      -9999     
2330.1956  188.314    -9999      -9999      1815.759   -9999      1618.988   -9999      -9999     
2330.348   187.9936   -9999      -9999      1816.622   -9999      1621.747   -9999      -9999     
2330.5004  188.2829   -9999      -9999      1816.571   -9999      1619.255   -9999      -9999     
2330.6528  187.8905   -9999      -9999      1816.36    -9999      1622.636   -9999      -9999     
2330.8052  187.7821   -9999      -9999      1816.54    -9999      1623.574   -9999      -9999     
2330.9576  187.2148   -9999      -9999      1817.385   -9999      1628.494   -9999      -9999     
2331.11    187.3447   -9999      -9999      1818.122   -9999      1627.364   -9999      -9999     
2331.2624  187.316    -9999      -9999      1817.859   -9999      1627.614   -9999      -9999     
2331.4148  187.1031   -9999      -9999      1815.483   -9999      1629.465   -9999      -9999     
2331.5672  187.5502   -9999      -9999      1814.501   -9999      1625.581   -9999      -9999     
2331.7196  187.5466   -9999      -9999      1812.44    -9999      1625.613   -9999      -9999     
2331.872   187.1279   -9999      -9999      1811.465   -9999      1629.249   -9999      -9999     
2332.0244  186.8265   -9999      -9999      1809.47    -9999      1631.878   -9999      -9999     
2332.1768  186.2961   -9999      -9999      1809.21    -9999      1636.524   -9999      -9999     
2332.3292  186.2862   -9999      -9999      1808.777   -9999      1636.611   -9999      -9999     
2332.4816  185.9811   -9999      -9999      1807.825   -9999      1639.296   -9999      -9999     
2332.634   186.1433   -9999      -9999      1807.017   -9999      1637.868   -9999      -9999     
2332.7864  186.6812   -9999      -9999      1805.239   -9999      1633.149   -9999      -9999     
2332.9388  186.6748   -9999      -9999      1804.5     -9999      1633.204   -9999      -9999     
2333.0912  186.7271   -9999      -9999      1802.681   -9999      1632.747   -9999      -9999     
2333.2436  186.8926   -9999      -9999      1802.239   -9999      1631.301   -9999      -9999     
2333.396   186.6129   -9999      -9999      1801.548   -9999      1633.746   -9999      -9999     
2333.5484  186.0692   -9999      -9999      1801.034   -9999      1638.52    -9999      -9999     
2333.7008  186.0715   -9999      -9999      1800.611   -9999      1638.5     -9999      -9999     
2333.8532  186.0613   -9999      -9999      1800.901   -9999      1638.589   -9999      -9999     
2334.0056  185.8772   -9999      -9999      1802.232   -9999      1640.212   -9999      -9999     
2334.158   185.4576   -9999      -9999      1804.012   -9999      1643.924   -9999      -9999     
2334.3104  185.6257   -9999      -9999      1803.926   -9999      1642.435   -9999      -9999     
2334.4628  185.3638   -9999      -9999      1803.593   -9999      1644.755   -9999      -9999     
2334.6152  185.6605   -9999      -9999      1801.703   -9999      1642.126   -9999      -9999     
2334.7676  185.2415   -9999      -9999      1800.928   -9999      1645.841   -9999      -9999     
2334.92    185.801    -9999      -9999      1800.11    -9999      1640.885   -9999      -9999     
2335.0724  185.9179   -9999      -9999      1799.774   -9999      1639.853   -9999      -9999     
2335.2248  185.9773   -9999      -9999      1799.578   -9999      1639.33    -9999      -9999     
2335.3772  186.1741   -9999      -9999      1799.14    -9999      1637.596   -9999      -9999     
2335.5296  186.2657   -9999      -9999      1799.606   -9999      1636.791   -9999      -9999     
2335.682   185.8967   -9999      -9999      1798.8     -9999      1640.04    -9999      -9999     
2335.8344  186.8559   -9999      -9999      1799.077   -9999      1631.621   -9999      -9999     
2335.9868  186.3826   -9999      -9999      1798.729   -9999      1635.765   -9999      -9999     
2336.1392  187.1686   -9999      -9999      1799.037   -9999      1628.895   -9999      -9999     
2336.2916  187.0168   -9999      -9999      1799.608   -9999      1630.218   -9999      -9999     
2336.444   186.717    -9999      -9999      1799.879   -9999      1632.835   -9999      -9999     
2336.5964  186.7713   -9999      -9999      1800.796   -9999      1632.36    -9999      -9999     
2336.7488  186.1955   -9999      -9999      1800.941   -9999      1637.408   -9999      -9999     
2336.9012  185.8128   -9999      -9999      1802.577   -9999      1640.781   -9999      -9999     
2337.0536  185.8357   -9999      -9999      1803.505   -9999      1640.578   -9999      -9999     
2337.206   185.7083   -9999      -9999      1803.622   -9999      1641.704   -9999      -9999     
2337.3584  185.7917   -9999      -9999      1802.651   -9999      1640.967   -9999      -9999     
2337.5108  185.7576   -9999      -9999      1799.915   -9999      1641.268   -9999      -9999     
2337.6632  185.8756   -9999      -9999      1799.26    -9999      1640.226   -9999      -9999     
2337.8156  186.0838   -9999      -9999      1798.725   -9999      1638.391   -9999      -9999     
2337.968   186.1711   -9999      -9999      1798.867   -9999      1637.623   -9999      -9999     
2338.1204  185.9687   -9999      -9999      1797.585   -9999      1639.405   -9999      -9999     
2338.2728  185.8932   -9999      -9999      1796.853   -9999      1640.071   -9999      -9999     
2338.4252  185.5879   -9999      -9999      1796.504   -9999      1642.769   -9999      -9999     
2338.5776  186.0397   -9999      -9999      1795.872   -9999      1638.779   -9999      -9999     
2338.73    186.2914   -9999      -9999      1795.414   -9999      1636.566   -9999      -9999     
2338.8824  186.1518   -9999      -9999      1794.232   -9999      1637.793   -9999      -9999     
2339.0348  186.5533   -9999      -9999      1793.772   -9999      1634.267   -9999      -9999     
2339.1872  186.4442   -9999      -9999      1794.05    -9999      1635.224   -9999      -9999     
2339.3396  186.1973   -9999      -9999      1794.861   -9999      1637.392   -9999      -9999     
2339.492   185.8711   -9999      -9999      1795.657   -9999      1640.266   -9999      -9999     
2339.6444  185.467    -9999      -9999      1794.079   -9999      1643.84    -9999      -9999     
2339.7968  184.8871   -9999      -9999      1794.593   -9999      1648.996   -9999      -9999     
2339.9492  184.9176   -9999      -9999      1794.116   -9999      1648.724   -9999      -9999     
2340.1016  185.1685   -9999      -9999      1794.571   -9999      1646.489   -9999      -9999     
2340.254   184.857    -9999      -9999      1793.46    -9999      1649.264   -9999      -9999     
2340.4064  185.2251   -9999      -9999      1790.832   -9999      1645.986   -9999      -9999     
2340.5588  185.1503   -9999      -9999      1789.275   -9999      1646.652   -9999      -9999     
2340.7112  185.014    -9999      -9999      1787.785   -9999      1647.865   -9999      -9999     
2340.8636  184.7106   -9999      -9999      1787.115   -9999      1650.571   -9999      -9999     
2341.016   184.3002   -9999      -9999      1785.178   -9999      1654.247   -9999      -9999     
2341.1684  184.1911   -9999      -9999      1784.163   -9999      1655.227   -9999      -9999     
2341.3208  184.7423   -9999      -9999      1782.965   -9999      1650.288   -9999      -9999     
2341.4732  184.0921   -9999      -9999      1783.151   -9999      1656.117   -9999      -9999     
2341.6256  183.951    -9999      -9999      1782.656   -9999      1657.387   -9999      -9999     
2341.778   183.8278   -9999      -9999      1781.799   -9999      1658.498   -9999      -9999     
2341.9304  183.8149   -9999      -9999      1780.457   -9999      1658.614   -9999      -9999     
2342.0828  183.5306   -9999      -9999      1780.722   -9999      1661.183   -9999      -9999     
2342.2352  183.9631   -9999      -9999      1781.42    -9999      1657.279   -9999      -9999     
2342.3876  184.2702   -9999      -9999      1782.42    -9999      1654.516   -9999      -9999     
2342.54    183.7145   -9999      -9999      1782.388   -9999      1659.521   -9999      -9999     
2342.6924  184.5208   -9999      -9999      1782.637   -9999      1652.27    -9999      -9999     
2342.8448  183.9502   -9999      -9999      1783.345   -9999      1657.395   -9999      -9999     
2342.9972  184.5732   -9999      -9999      1784.336   -9999      1651.8     -9999      -9999     
2343.1496  184.9946   -9999      -9999      1785.551   -9999      1648.037   -9999      -9999     
2343.302   184.9982   -9999      -9999      1786.253   -9999      1648.005   -9999      -9999     
2343.4544  185.3556   -9999      -9999      1786.287   -9999      1644.828   -9999      -9999     
2343.6068  185.4635   -9999      -9999      1786.246   -9999      1643.871   -9999      -9999     
2343.7592  185.6346   -9999      -9999      1786.911   -9999      1642.356   -9999      -9999     
2343.9116  185.4949   -9999      -9999      1787.117   -9999      1643.592   -9999      -9999     
2344.064   185.3216   -9999      -9999      1787.616   -9999      1645.129   -9999      -9999     
2344.2164  185.3624   -9999      -9999      1788.696   -9999      1644.768   -9999      -9999     
2344.3688  185.5331   -9999      -9999      1789.753   -9999      1643.254   -9999      -9999     
2344.5212  184.9247   -9999      -9999      1789.562   -9999      1648.66    -9999      -9999     
2344.6736  184.9458   -9999      -9999      1788.188   -9999      1648.473   -9999      -9999     
2344.826   184.7808   -9999      -9999      1787.407   -9999      1649.944   -9999      -9999     
2344.9784  185.0384   -9999      -9999      1787.91    -9999      1647.647   -9999      -9999     
2345.1308  184.9963   -9999      -9999      1788.674   -9999      1648.023   -9999      -9999     
2345.2832  184.9544   -9999      -9999      1788.518   -9999      1648.396   -9999      -9999     
2345.4356  184.6577   -9999      -9999      1788.426   -9999      1651.044   -9999      -9999     
2345.588   184.7056   -9999      -9999      1787.153   -9999      1650.616   -9999      -9999     
2345.7404  184.6293   -9999      -9999      1786.759   -9999      1651.298   -9999      -9999     
2345.8928  184.616    -9999      -9999      1784.737   -9999      1651.417   -9999      -9999     
2346.0452  184.208    -9999      -9999      1784.25    -9999      1655.075   -9999      -9999     
2346.1976  184.3087   -9999      -9999      1784.262   -9999      1654.17    -9999      -9999     
2346.35    184.3496   -9999      -9999      1783.847   -9999      1653.804   -9999      -9999     
2346.5024  184.3442   -9999      -9999      1783.753   -9999      1653.852   -9999      -9999     
2346.6548  184.2443   -9999      -9999      1783.141   -9999      1654.749   -9999      -9999     
2346.8072  184.2816   -9999      -9999      1782.3     -9999      1654.414   -9999      -9999     
2346.9596  184.8737   -9999      -9999      1782.189   -9999      1649.116   -9999      -9999     
2347.112   184.4728   -9999      -9999      1782.576   -9999      1652.699   -9999      -9999     
2347.2644  184.4473   -9999      -9999      1782.856   -9999      1652.927   -9999      -9999     
2347.4168  184.3897   -9999      -9999      1781.529   -9999      1653.444   -9999      -9999     
2347.5692  184.2878   -9999      -9999      1779.383   -9999      1654.359   -9999      -9999     
2347.7216  184.3271   -9999      -9999      1778.049   -9999      1654.006   -9999      -9999     
2347.874   184.4642   -9999      -9999      1778.922   -9999      1652.776   -9999      -9999     
2348.0264  184.433    -9999      -9999      1780.596   -9999      1653.056   -9999      -9999     
2348.1788  183.9888   -9999      -9999      1780.957   -9999      1657.047   -9999      -9999     
2348.3312  184.0308   -9999      -9999      1780.366   -9999      1656.669   -9999      -9999     
2348.4836  183.8048   -9999      -9999      1778.936   -9999      1658.705   -9999      -9999     
2348.636   183.4832   -9999      -9999      1778.246   -9999      1661.613   -9999      -9999     
2348.7884  183.5168   -9999      -9999      1776.483   -9999      1661.309   -9999      -9999     
2348.9408  183.5799   -9999      -9999      1776.191   -9999      1660.737   -9999      -9999     
2349.0932  183.4706   -9999      -9999      1775.961   -9999      1661.727   -9999      -9999     
2349.2456  183.4985   -9999      -9999      1775.904   -9999      1661.474   -9999      -9999     
2349.398   183.6534   -9999      -9999      1776.296   -9999      1660.073   -9999      -9999     
2349.5504  183.628    -9999      -9999      1775.969   -9999      1660.303   -9999      -9999     
2349.7028  183.7446   -9999      -9999      1775.087   -9999      1659.249   -9999      -9999     
2349.8552  183.7526   -9999      -9999      1774.432   -9999      1659.177   -9999      -9999     
2350.0076  183.4434   -9999      -9999      1774.109   -9999      1661.973   -9999      -9999     
2350.16    183.5934   -9999      -9999      1773.266   -9999      1660.616   -9999      -9999     
2350.3124  183.7244   -9999      -9999      1771.644   -9999      1659.432   -9999      -9999     
2350.4648  183.5079   -9999      -9999      1770.465   -9999      1661.389   -9999      -9999     
2350.6172  183.7821   -9999      -9999      1769.079   -9999      1658.911   -9999      -9999     
2350.7696  183.2492   -9999      -9999      1768.581   -9999      1663.734   -9999      -9999     
2350.922   182.048    -9999      -9999      1768.422   -9999      1674.712   -9999      -9999     
2351.0744  182.7044   -9999      -9999      1768.045   -9999      1668.696   -9999      -9999     
2351.2268  182.0801   -9999      -9999      1767.47    -9999      1674.417   -9999      -9999     
2351.3792  182.0861   -9999      -9999      1765.913   -9999      1674.362   -9999      -9999     
2351.5316  182.079    -9999      -9999      1764.18    -9999      1674.427   -9999      -9999     
2351.684   182.0349   -9999      -9999      1763.962   -9999      1674.833   -9999      -9999     
2351.8364  181.6716   -9999      -9999      1764.747   -9999      1678.182   -9999      -9999     
2351.9888  181.6752   -9999      -9999      1764.296   -9999      1678.149   -9999      -9999     
2352.1412  182.2822   -9999      -9999      1764.229   -9999      1672.561   -9999      -9999     
2352.2936  182.6876   -9999      -9999      1764.928   -9999      1668.849   -9999      -9999     
2352.446   182.3845   -9999      -9999      1766.307   -9999      1671.623   -9999      -9999     
2352.5984  182.4619   -9999      -9999      1768.728   -9999      1670.913   -9999      -9999     
2352.7508  182.4885   -9999      -9999      1771.24    -9999      1670.67    -9999      -9999     
2352.9032  183.7381   -9999      -9999      1773.715   -9999      1659.308   -9999      -9999     
2353.0556  183.998    -9999      -9999      1775.227   -9999      1656.964   -9999      -9999     
2353.208   183.5676   -9999      -9999      1777.002   -9999      1660.849   -9999      -9999     
2353.3604  185.3527   -9999      -9999      1778.446   -9999      1644.854   -9999      -9999     
2353.5128  185.8191   -9999      -9999      1780.003   -9999      1640.725   -9999      -9999     
2353.6652  186.2555   -9999      -9999      1780.914   -9999      1636.88    -9999      -9999     
2353.8176  186.4733   -9999      -9999      1781.406   -9999      1634.969   -9999      -9999     
2353.97    186.3567   -9999      -9999      1781.716   -9999      1635.992   -9999      -9999     
2354.1224  186.2034   -9999      -9999      1783.412   -9999      1637.339   -9999      -9999     
2354.2748  185.5189   -9999      -9999      1784.508   -9999      1643.38    -9999      -9999     
2354.4272  185.1126   -9999      -9999      1784.908   -9999      1646.987   -9999      -9999     
2354.5796  183.713    -9999      -9999      1784.878   -9999      1659.534   -9999      -9999     
2354.732   183.7425   -9999      -9999      1784.327   -9999      1659.268   -9999      -9999     
2354.8844  183.0818   -9999      -9999      1783.66    -9999      1665.255   -9999      -9999     
2355.0368  183.0456   -9999      -9999      1782.295   -9999      1665.585   -9999      -9999     
2355.1892  183.4886   -9999      -9999      1781.04    -9999      1661.564   -9999      -9999     
2355.3416  183.8318   -9999      -9999      1778.88    -9999      1658.462   -9999      -9999     
2355.494   184.6092   -9999      -9999      1776.645   -9999      1651.478   -9999      -9999     
2355.6464  185.0489   -9999      -9999      1773.91    -9999      1647.554   -9999      -9999     
2355.7988  184.7434   -9999      -9999      1771.802   -9999      1650.278   -9999      -9999     
2355.9512  183.9651   -9999      -9999      1769.518   -9999      1657.261   -9999      -9999     
2356.1036  184.2748   -9999      -9999      1768.527   -9999      1654.475   -9999      -9999     
2356.256   183.9144   -9999      -9999      1767.41    -9999      1657.717   -9999      -9999     
2356.4084  183.5129   -9999      -9999      1766.936   -9999      1661.344   -9999      -9999     
2356.5608  182.1231   -9999      -9999      1766.635   -9999      1674.022   -9999      -9999     
2356.7132  181.3821   -9999      -9999      1766.967   -9999      1680.861   -9999      -9999     
2356.8656  181.2682   -9999      -9999      1767.305   -9999      1681.917   -9999      -9999     
2357.018   180.9681   -9999      -9999      1768.058   -9999      1684.706   -9999      -9999     
2357.1704  181.4908   -9999      -9999      1768.353   -9999      1679.854   -9999      -9999     
2357.3228  181.942    -9999      -9999      1768.268   -9999      1675.688   -9999      -9999     
2357.4752  182.346    -9999      -9999      1766.743   -9999      1671.976   -9999      -9999     
2357.6276  182.9623   -9999      -9999      1765.061   -9999      1666.344   -9999      -9999     
2357.78    182.7468   -9999      -9999      1765.283   -9999      1668.309   -9999      -9999     
2357.9324  183.3243   -9999      -9999      1765.765   -9999      1663.053   -9999      -9999     
2358.0848  183.5065   -9999      -9999      1767.049   -9999      1661.402   -9999      -9999     
2358.2372  183.6152   -9999      -9999      1766.37    -9999      1660.418   -9999      -9999     
2358.3896  183.6998   -9999      -9999      1766.606   -9999      1659.654   -9999      -9999     
2358.542   183.6861   -9999      -9999      1766.813   -9999      1659.777   -9999      -9999     
2358.6944  183.687    -9999      -9999      1767.727   -9999      1659.77    -9999      -9999     
2358.8468  184.3515   -9999      -9999      1768.364   -9999      1653.787   -9999      -9999     
2358.9992  184.0723   -9999      -9999      1769.828   -9999      1656.295   -9999      -9999     
2359.1516  184.318    -9999      -9999      1769.901   -9999      1654.087   -9999      -9999     
2359.304   184.2021   -9999      -9999      1771.279   -9999      1655.128   -9999      -9999     
2359.4564  184.2184   -9999      -9999      1771.202   -9999      1654.981   -9999      -9999     
2359.6088  183.4817   -9999      -9999      1772.202   -9999      1661.626   -9999      -9999     
2359.7612  182.8133   -9999      -9999      1770.271   -9999      1667.702   -9999      -9999     
2359.9136  182.4979   -9999      -9999      1768.509   -9999      1670.583   -9999      -9999     
2360.066   182.1211   -9999      -9999      1764.867   -9999      1674.04    -9999      -9999     
2360.2184  182.0571   -9999      -9999      1762.295   -9999      1674.628   -9999      -9999     
2360.3708  181.8707   -9999      -9999      1759.529   -9999      1676.345   -9999      -9999     
2360.5232  181.5558   -9999      -9999      1757.112   -9999      1679.252   -9999      -9999     
2360.6756  181.8955   -9999      -9999      1755.594   -9999      1676.116   -9999      -9999     
2360.828   179.0364   -9999      -9999      1754.061   -9999      1702.883   -9999      -9999     
2360.9804  180.184    -9999      -9999      1752.284   -9999      1692.037   -9999      -9999     
2361.1328  178.4369   -9999      -9999      1748.73    -9999      1708.604   -9999      -9999     
2361.2852  178.0583   -9999      -9999      1745.604   -9999      1712.237   -9999      -9999     
2361.4376  178.5686   -9999      -9999      1743.737   -9999      1707.344   -9999      -9999     
2361.59    179.1158   -9999      -9999      1741.683   -9999      1702.129   -9999      -9999     
2361.7424  178.7216   -9999      -9999      1741.919   -9999      1705.883   -9999      -9999     
2361.8948  177.8056   -9999      -9999      1743.163   -9999      1714.671   -9999      -9999     
2362.0472  177.8077   -9999      -9999      1745.106   -9999      1714.651   -9999      -9999     
2362.1996  178.3728   -9999      -9999      1746.421   -9999      1709.218   -9999      -9999     
2362.352   178.6955   -9999      -9999      1746.179   -9999      1706.132   -9999      -9999     
