TVDepth(m)	Sgh	morph
3153.68508	0	n
3153.83734	0	n
3153.9896	0	n
3154.14185	0	n
3154.29411	0	n
3154.44637	0	n
3154.59863	0	n
3154.75089	0	n
3154.90315	0	n
3155.05541	0	n
3155.20767	0	n
3155.35992	0	n
3155.51218	0	n
3155.66444	0	n
3155.8167	0	n
3155.96896	0	n
3156.12122	0	n
3156.27348	0	n
3156.42574	0	n
3156.57799	0	n
3156.73025	0	n
3156.88251	0	n
3157.03477	0	n
3157.18703	0	n
3157.33929	0	n
3157.49155	0	n
3157.64381	0	n
3157.79606	0	n
3157.94832	0	n
3158.10058	0	n
3158.25284	0	n
3158.4051	0	n
3158.55736	0	n
3158.70962	0	n
3158.86188	0	n
3159.01413	0	n
3159.16639	0	n
3159.31865	0	n
3159.47091	0	n
3159.62317	0	n
3159.77543	0	n
3159.92769	0	n
3160.07994	0	n
3160.2322	0	n
3160.38446	0	n
3160.53672	0	n
3160.68898	0	n
3160.84124	0	n
3160.9935	0	n
3161.14576	0	n
3161.29801	0	n
3161.45027	0	n
3161.60253	0	n
3161.75479	0	n
3161.90705	0	n
3162.05931	0	n
3162.21157	0	n
3162.36383	0	n
3162.51608	0	n
3162.66834	0	n
3162.8206	0	n
3162.97286	0	n
3163.12512	0	n
3163.27738	0	n
3163.42964	0	n
3163.5819	0	n
3163.73415	0	n
3163.88641	0	n
3164.03867	0	n
3164.19093	0	n
3164.34319	0	n
3164.49545	0	n
3164.64771	0	n
3164.79997	0	n
3164.95222	0	n
3165.10448	0	n
3165.25674	0	n
3165.409	0	n
3165.56126	0	n
3165.71352	0	n
3165.86578	0	n
3166.01804	0.46457	P
3166.17029	0.45268	P
3166.32255	0	n
3166.47481	0	n
3166.62707	0	n
3166.77933	0	n
3166.93159	0	n
3167.08385	0	n
3167.23611	0	n
3167.38836	0	n
3167.54062	0	n
3167.69288	0	n
3167.84514	0	n
3167.9974	0	n
3168.14966	0	n
3168.30192	0	n
3168.45418	0	n
3168.60643	0	n
3168.75869	0	n
3168.91095	0	n
3169.06321	0	n
3169.21547	0	n
3169.36773	0	n
3169.51999	0	n
3169.67225	0	n
3169.8245	0	n
3169.97676	0	n
3170.12902	0	n
3170.28128	0	n
3170.43354	0	n
3170.5858	0	n
3170.73806	0	n
3170.89032	0	n
3171.04257	0	n
3171.19483	0	n
3171.34709	0	n
3171.49935	0	n
3171.65161	0	n
3171.80387	0	n
3171.95613	0	n
3172.10839	0	n
3172.26064	0	n
3172.4129	0	n
3172.56516	0	n
3172.71742	0	n
3172.86968	0	n
3173.02194	0	n
3173.1742	0	n
3173.32646	0	n
3173.47871	0	n
3173.63097	0	n
3173.78323	0	n
3173.93549	0	n
3174.08775	0	n
3174.24001	0	n
3174.39227	0	n
3174.54452	0	n
3174.69678	0	n
3174.84904	0	n
3175.0013	0	n
3175.15356	0	n
3175.30582	0	n
3175.45808	0	n
3175.61034	0	n
3175.76259	0	n
3175.91485	0	n
3176.06711	0	n
3176.21937	0	n
3176.37163	0	n
3176.52389	0	n
3176.67615	0	n
3176.82841	0	n
3176.98066	0	n
3177.13292	0	n
3177.28518	0	n
3177.43744	0	n
3177.5897	0	n
3177.74196	0	n
3177.89422	0	n
3178.04648	0	n
3178.19873	0	n
3178.35099	0	n
3178.50325	0	n
3178.65551	0	n
3178.80777	0	n
3178.96003	0	n
3179.11229	0	n
3179.26455	0	n
3179.4168	0	n
3179.56906	0	n
3179.72132	0	n
3179.87358	0	n
3180.02584	0	n
3180.1781	0	n
3180.33036	0	n
3180.48262	0	n
3180.63487	0	n
3180.78713	0	n
3180.93939	0	n
3181.09165	0	n
3181.24391	0	n
3181.39617	0	n
3181.54843	0	n
3181.70069	0	n
3181.85294	0	n
3182.0052	0	n
3182.15746	0	n
3182.30972	0	n
3182.46198	0	n
3182.61424	0	n
3182.7665	0	n
3182.91876	0	n
3183.07101	0	n
3183.22327	0	n
3183.37553	0	n
3183.52779	0	n
3183.68005	0	n
3183.83231	0	n
3183.98457	0	n
3184.13683	0	n
3184.28908	0	n
3184.44134	0	n
3184.5936	0	n
3184.74586	0	n
3184.89812	0	n
3185.05038	0	n
3185.20264	0	n
3185.3549	0.26809	P
3185.50715	0.0593	P
3185.65941	0.21583	P
3185.81167	0.01599	P
3185.96393	0.29519	P
3186.11619	0	n
3186.26845	0	n
3186.42071	0	n
3186.57297	0	n
3186.72522	0	n
3186.87748	0	n
3187.02974	0	n
3187.182	0	n
3187.33426	0	n
3187.48652	0	n
3187.63878	0	n
3187.79103	0	n
3187.94329	0.5169	P
3188.09555	0.23206	P
3188.24781	0	n
3188.40007	0	n
3188.55233	0	n
3188.70459	0	n
3188.85685	0	n
3189.0091	0	n
3189.16136	0	n
3189.31362	0	n
3189.46588	0	n
3189.61814	0	n
3189.7704	0	n
3189.92266	0	n
3190.07492	0	n
3190.22717	0	n
3190.37943	0	n
3190.53169	0	n
3190.68395	0	n
3190.83621	0	n
3190.98847	0	n
3191.14073	0	n
3191.29299	0	n
3191.44524	0	n
3191.5975	0	n
3191.74976	0	n
3191.90202	0	n
3192.05428	0	n
3192.20654	0	n
3192.3588	0	n
3192.51106	0	n
3192.66331	0	n
3192.81557	0	n
3192.96783	0	n
3193.12009	0	n
3193.27235	0	n
3193.42461	0	n
3193.57687	0	n
3193.72913	0	n
3193.88138	0	n
3194.03364	0	n
3194.1859	0	n
3194.33816	0	n
3194.49042	0	n
3194.64268	0	n
3194.79494	0	n
3194.9472	0	n
3195.09945	0	n
3195.25171	0	n
3195.40397	0	n
3195.55623	0	n
3195.70849	0	n
3195.86075	0	n
3196.01301	0	n
3196.16527	0	n
3196.31752	0	n
3196.46978	0	n
3196.62204	0	n
3196.7743	0	n
3196.92656	0	n
3197.07882	0	n
3197.23108	0	n
3197.38334	0	n
3197.53559	0	n
3197.68785	0	n
3197.84011	0	n
3197.99237	0	n
3198.14463	0	n
3198.29689	0	n
3198.44915	0	n
3198.60141	0	n
3198.75366	0	n
3198.90592	0	n
3199.05818	0	n
3199.21044	0	n
3199.3627	0	n
3199.51496	0	n
3199.66722	0	n
3199.81948	0	n
3199.97173	0	n
3200.12399	0	n
3200.27625	0	n
3200.42851	0	n
3200.58077	0	n
3200.73303	0	n
3200.88529	0	n
3201.03754	0	n
3201.1898	0	n
3201.34206	0	n
3201.49432	0	n
3201.64658	0	n
3201.79884	0	n
3201.9511	0	n
3202.10336	0	n
3202.25561	0	n
3202.40787	0	n
3202.56013	0	n
3202.71239	0	n
3202.86465	0	n
3203.01691	0	n
3203.16917	0	n
3203.32143	0	n
3203.47368	0	n
3203.62594	0	n
3203.7782	0	n
3203.93046	0	n
3204.08272	0	n
3204.23498	0	n
3204.38724	0	n
3204.5395	0	n
3204.69175	0	n
3204.84401	0	n
3204.99627	0	n
3205.14853	0	n
3205.30079	0	n
3205.45305	0	n
3205.60531	0	n
3205.75757	0	n
3205.90982	0	n
3206.06208	0	n
3206.21434	0	n
3206.3666	0	n
3206.51886	0	n
3206.67112	0	n
3206.82338	0	n
3206.97564	0	n
3207.12789	0	n
3207.28015	0	n
3207.43241	0	n
3207.58467	0	n
3207.73693	0	n
3207.88919	0	n
3208.04145	0	n
3208.19371	0	n
3208.34596	0	n
3208.49822	0	n
3208.65048	0	n
3208.80274	0	n
3208.955	0	n
3209.10726	0	n
3209.25952	0	n
3209.41178	0	n
3209.56403	0	n
3209.71629	0	n
3209.86855	0	n
3210.02081	0	n
3210.17307	0	n
3210.32533	0	n
3210.47759	0	n
3210.62985	0	n
3210.7821	0	n
3210.93436	0	n
3211.08662	0	n
3211.23888	0	n
3211.39114	0	n
3211.5434	0	n
3211.69566	0	n
3211.84792	0	n
3212.00017	0	n
3212.15243	0	n
3212.30469	0	n
3212.45695	0	n
3212.60921	0	n
3212.76147	0	n
3212.91373	0	n
3213.06599	0	n
3213.21824	0	n
3213.3705	0	n
3213.52276	0	n
3213.67502	0	n
3213.82728	0	n
3213.97954	0	n
3214.1318	0	n
3214.28406	0	n
3214.43631	0	n
3214.58857	0	n
3214.74083	0	n
3214.89309	0	n
3215.04535	0	n
3215.19761	0	n
3215.34987	0	n
3215.50212	0	n
3215.65438	0	n
3215.80664	0	n
3215.9589	0	n
3216.11116	0	n
3216.26342	0	n
3216.41568	0	n
3216.56794	0	n
3216.72019	0	n
3216.87245	0	n
3217.02471	0	n
3217.17697	0	n
3217.32923	0	n
3217.48149	0	n
3217.63375	0	n
3217.78601	0	n
3217.93826	0	n
3218.09052	0	n
3218.24278	0	n
3218.39504	0	n
3218.5473	0	n
3218.69956	0	n
3218.85182	0	n
3219.00408	0	n
3219.15633	0	n
3219.30859	0	n
3219.46085	0	n
3219.61311	0	n
3219.76537	0	n
3219.91763	0	n
3220.06989	0	n
3220.22215	0	n
3220.3744	0	n
3220.52666	0	n
3220.67892	0	n
3220.83118	0	n
3220.98344	0	n
3221.1357	0	n
3221.28796	0	n
3221.44022	0	n
3221.59247	0	n
3221.74473	0	n
3221.89699	0	n
3222.04925	0	n
3222.20151	0	n
3222.35377	0	n
3222.50603	0	n
3222.65829	0	n
3222.81054	0	n
3222.9628	0	n
3223.11506	0	n
3223.26732	0	n
3223.41958	0	n
3223.57184	0	n
3223.7241	0	n
3223.87636	0	n
3224.02861	0	n
3224.18087	0	n
3224.33313	0	n
3224.48539	0	n
3224.63765	0	n
3224.78991	0	n
3224.94217	0	n
3225.09443	0	n
3225.24668	0	n
3225.39894	0	n
3225.5512	0	n
3225.70346	0	n
3225.85572	0	n
3226.00798	0	n
3226.16024	0	n
3226.3125	0	n
3226.46475	0	n
3226.61701	0	n
3226.76927	0	n
3226.92153	0	n
3227.07379	0	n
3227.22605	0	n
3227.37831	0	n
3227.53057	0	n
3227.68282	0	n
3227.83508	0	n
3227.98734	0	n
3228.1396	0	n
3228.29186	0	n
3228.44412	0	n
3228.59638	0	n
3228.74863	0	n
3228.90089	0	n
3229.05315	0	n
3229.20541	0	n
3229.35767	0	n
3229.50993	0	n
3229.66219	0	n
3229.81445	0	n
3229.9667	0	n
3230.11896	0	n
3230.27122	0	n
3230.42348	0	n
3230.57574	0	n
3230.728	0	n
3230.88026	0	n
3231.03252	0	n
3231.18477	0	n
3231.33703	0	n
3231.48929	0	n
3231.64155	0	n
3231.79381	0	n
3231.94607	0	n
3232.09833	0	n
3232.25059	0	n
3232.40284	0	n
3232.5551	0	n
3232.70736	0	n
3232.85962	0	n
3233.01188	0	n
3233.16414	0	n
3233.3164	0	n
3233.46866	0	n
3233.62091	0	n
3233.77317	0	n
3233.92543	0	n
3234.07769	0	n
3234.22995	0	n
3234.38221	0	n
3234.53447	0	n
3234.68673	0	n
3234.83898	0	n
3234.99124	0.81683	P
3235.1435	0.6979	P
3235.29576	0.12335	P
3235.44802	0	n
3235.60028	0	n
3235.75254	0	n
3235.9048	0	n
3236.05705	0	n
3236.20931	0	n
3236.36157	0	n
3236.51383	0	n
3236.66609	0	n
3236.81835	0	n
3236.97061	0	n
3237.12287	0	n
3237.27512	0	n
3237.42738	0	n
3237.57964	0	n
3237.7319	0	n
3237.88416	0	n
3238.03642	0	n
3238.18868	0	n
3238.34094	0	n
3238.49319	0	n
3238.64545	0	n
3238.79771	0	n
3238.94997	0	n
3239.10223	0	n
3239.25449	0	n
3239.40675	0	n
3239.55901	0	n
3239.71126	0	n
3239.86352	0	n
3240.01578	0	n
3240.16804	0	n
3240.3203	0	n
3240.47256	0	n
3240.62482	0	n
3240.77708	0	n
3240.92933	0	n
3241.08159	0	n
3241.23385	0	n
3241.38611	0	n
3241.53837	0	n
3241.69063	0	n
3241.84289	0	n
3241.99514	0	n
3242.1474	0	n
3242.29966	0	n
3242.45192	0	n
3242.60418	0	n
3242.75644	0	n
3242.9087	0	n
3243.06096	0	n
3243.21321	0	n
3243.36547	0	n
3243.51773	0	n
3243.66999	0	n
3243.82225	0	n
3243.97451	0	n
3244.12677	0	n
3244.27903	0	n
3244.43128	0	n
3244.58354	0	n
3244.7358	0	n
3244.88806	0	n
3245.04032	0	n
3245.19258	0	n
3245.34484	0	n
3245.4971	0	n
3245.64935	0	n
3245.80161	0	n
3245.95387	0	n
3246.10613	0	n
3246.25839	0	n
3246.41065	0.5515	P
3246.56291	0.50514	P
3246.71517	0.61086	P
3246.86742	0.66993	P
3247.01968	0.82958	P
3247.17194	0	n
3247.3242	0	n
3247.47646	0	n
3247.62872	0	n
3247.78098	0	n
3247.93324	0	n
3248.08549	0	n
3248.23775	0	n
3248.39001	0	n
3248.54227	0	n
3248.69453	0	n
3248.84679	0	n
3248.99905	0	n
3249.15131	0	n
3249.30356	0	n
3249.45582	0	n
3249.60808	0	n
3249.76034	0	n
3249.9126	0	n
3250.06486	0	n
3250.21712	0	n
3250.36938	0	n
3250.52163	0	n
3250.67389	0	n
3250.82615	0	n
3250.97841	0	n
3251.13067	0	n
3251.28293	0	n
3251.43519	0	n
3251.58745	0	n
3251.7397	0	n
3251.89196	0	n
3252.04422	0	n
3252.19648	0	n
3252.34874	0	n
3252.501	0	n
3252.65326	0	n
3252.80552	0	n
3252.95777	0	n
3253.11003	0	n
3253.26229	0	n
3253.41455	0	n
3253.56681	0	n
3253.71907	0	n
3253.87133	0	n
3254.02359	0	n
3254.17584	0	n
3254.3281	0	n
3254.48036	0	n
3254.63262	0	n
3254.78488	0	n
3254.93714	0	n
3255.0894	0	n
3255.24166	0	n
3255.39391	0	n
3255.54617	0	n
3255.69843	0	n
3255.85069	0	n
3256.00295	0	n
3256.15521	0	n
3256.30747	0	n
3256.45972	0	n
3256.61198	0	n
3256.76424	0	n
3256.9165	0	n
3257.06876	0	n
3257.22102	0	n
3257.37328	0	n
3257.52554	0	n
3257.67779	0	n
3257.83005	0	n
3257.98231	0	n
3258.13457	0	n
3258.28683	0	n
3258.43909	0	n
3258.59135	0	n
3258.74361	0	n
3258.89586	0	n
3259.04812	0	n
3259.20038	0	n
3259.35264	0	n
3259.5049	0	n
3259.65716	0	n
3259.80942	0	n
3259.96168	0	n
3260.11393	0	n
3260.26619	0	n
3260.41845	0	n
3260.57071	0	n
3260.72297	0	n
3260.87523	0	n
3261.02749	0	n
3261.17975	0	n
3261.332	0	n
3261.48426	0	n
3261.63652	0	n
3261.78878	0	n
3261.94104	0	n
3262.0933	0	n
3262.24556	0	n
3262.39782	0	n
3262.55007	0	n
3262.70233	0	n
3262.85459	0	n
3263.00685	0	n
3263.15911	0	n
3263.31137	0	n
3263.46363	0	n
3263.61589	0	n
3263.76814	0	n
3263.9204	0	n
3264.07266	0	n
3264.22492	0	n
3264.37718	0	n
3264.52944	0	n
3264.6817	0	n
3264.83396	0	n
3264.98621	0	n
3265.13847	0	n
3265.29073	0	n
3265.44299	0	n
3265.59525	0	n
3265.74751	0	n
3265.89977	0	n
3266.05203	0	n
3266.20428	0	n
3266.35654	0	n
3266.5088	0	n
3266.66106	0	n
3266.81332	0	n
3266.96558	0	n
3267.11784	0	n
3267.2701	0	n
3267.42235	0	n
3267.57461	0	n
3267.72687	0	n
3267.87913	0	n
3268.03139	0.38319	P
3268.18365	0.36322	P
3268.33591	0.39688	P
3268.48817	0	n
3268.64042	0	n
3268.79268	0	n
3268.94494	0	n
3269.0972	0	n
3269.24946	0	n
3269.40172	0	n
3269.55398	0	n
3269.70623	0	n
3269.85849	0	n
3270.01075	0	n
3270.16301	0	n
3270.31527	0	n
3270.46753	0	n
3270.61979	0	n
3270.77205	0	n
3270.9243	0	n
3271.07656	0	n
3271.22882	0	n
3271.38108	0.41559	P
3271.53334	0.55042	P
3271.6856	0.49442	P
3271.83786	0	n
3271.99012	0	n
3272.14237	0.54283	P
3272.29463	0	n
3272.44689	0	n
3272.59915	0	n
3272.75141	0	n
3272.90367	0	n
3273.05593	0	n
3273.20819	0	n
3273.36044	0	n
3273.5127	0	n
3273.66496	0	n
3273.81722	0	n
3273.96948	0	n
3274.12174	0	n
3274.274	0	n
3274.42626	0	n
3274.57851	0	n
3274.73077	0	n
3274.88303	0	n
3275.03529	0	n
3275.18755	0	n
3275.33981	0	n
3275.49207	0	n
3275.64433	0	n
3275.79658	0	n
3275.94884	0	n
3276.1011	0.6026	P
3276.25336	0.51591	P
3276.40562	0.29682	P
3276.55788	0	n
3276.71014	0	n
3276.8624	0	n
3277.01465	0	n
3277.16691	0	n
3277.31917	0	n
3277.47143	0	n
3277.62369	0	n
3277.77595	0	n
3277.92821	0	n
3278.08047	0	n
3278.23272	0	n
3278.38498	0	n
3278.53724	0	n
3278.6895	0	n
3278.84176	0	n
3278.99402	0	n
3279.14628	0	n
3279.29854	0	n
3279.45079	0	n
3279.60305	0	n
3279.75531	0	n
3279.90757	0	n
3280.05983	0	n
3280.21209	0	n
3280.36435	0	n
3280.51661	0	n
3280.66886	0	n
3280.82112	0	n
3280.97338	0	n
3281.12564	0	n
3281.2779	0	n
3281.43016	0	n
3281.58242	0	n
3281.73468	0	n
3281.88693	0	n
3282.03919	0	n
3282.19145	0	n
3282.34371	0	n
3282.49597	0	n
3282.64823	0	n
3282.80049	0	n
3282.95274	0	n
3283.105	0	n
3283.25726	0	n
3283.40952	0	n
3283.56178	0	n
3283.71404	0	n
3283.8663	0	n
3284.01856	0	n
3284.17081	0	n
3284.32307	0	n
3284.47533	0	n
3284.62759	0	n
3284.77985	0	n
3284.93211	0	n
3285.08437	0	n
3285.23663	0	n
3285.38888	0	n
3285.54114	0	n
3285.6934	0	n
3285.84566	0	n
3285.99792	0	n
3286.15018	0	n
3286.30244	0	n
3286.4547	0	n
3286.60695	0	n
3286.75921	0	n
3286.91147	0	n
3287.06373	0	n
3287.21599	0	n
3287.36825	0.40519	P
3287.52051	0.62174	P
3287.67277	0.5169	P
3287.82502	0	n
3287.97728	0	n
3288.12954	0	n
3288.2818	0	n
3288.43406	0	n
3288.58632	0	n
3288.73858	0	n
3288.89084	0	n
3289.04309	0	n
3289.19535	0	n
3289.34761	0	n
3289.49987	0	n
3289.65213	0	n
3289.80439	0	n
3289.95665	0	n
3290.10891	0	n
3290.26116	0	n
3290.41342	0	n
3290.56568	0	n
3290.71794	0	n
3290.8702	0	n
3291.02246	0	n
3291.17472	0	n
3291.32698	0	n
3291.47923	0	n
3291.63149	0	n
3291.78375	0	n
3291.93601	0	n
3292.08827	0	n
3292.24053	0	n
3292.39279	0	n
3292.54505	0	n
3292.6973	0	n
3292.84956	0	n
3293.00182	0	n
3293.15408	0	n
3293.30634	0	n
3293.4586	0	n
3293.61086	0	n
3293.76312	0	n
3293.91537	0	n
3294.06763	0	n
3294.21989	0	n
3294.37215	0	n
3294.52441	0	n
3294.67667	0	n
3294.82893	0	n
3294.98119	0	n
3295.13344	0	n
3295.2857	0	n
3295.43796	0	n
3295.59022	0	n
3295.74248	0	n
3295.89474	0	n
3296.047	0	n
3296.19926	0	n
3296.35151	0	n
3296.50377	0	n
3296.65603	0	n
3296.80829	0	n
3296.96055	0	n
3297.11281	0	n
3297.26507	0	n
3297.41732	0	n
3297.56958	0	n
3297.72184	0	n
3297.8741	0	n
3298.02636	0	n
3298.17862	0	n
3298.33088	0	n
3298.48314	0	n
3298.63539	0	n
3298.78765	0	n
3298.93991	0	n
3299.09217	0	n
3299.24443	0	n
3299.39669	0	n
3299.54895	0	n
3299.70121	0	n
3299.85346	0	n
3300.00572	0	n
3300.15798	0	n
3300.31024	0	n
3300.4625	0	n
3300.61476	0	n
3300.76702	0	n
3300.91928	0	n
3301.07153	0	n
3301.22379	0	n
3301.37605	0	n
3301.52831	0	n
3301.68057	0	n
3301.83283	0	n
3301.98509	0	n
3302.13735	0	n
3302.2896	0	n
3302.44186	0	n
3302.59412	0	n
3302.74638	0	n
3302.89864	0	n
3303.0509	0	n
3303.20316	0.31309	P
3303.35542	0.30091	P
3303.50767	0	n
3303.65993	0	n
3303.81219	0	n
3303.96445	0	n
3304.11671	0	n
3304.26897	0	n
3304.42123	0	n
3304.57349	0	n
3304.72574	0	n
3304.878	0	n
3305.03026	0	n
3305.18252	0	n
3305.33478	0	n
3305.48704	0	n
3305.6393	0	n
3305.79156	0	n
3305.94381	0	n
3306.09607	0	n
3306.24833	0	n
3306.40059	0	n
3306.55285	0	n
3306.70511	0	n
3306.85737	0	n
3307.00963	0	n
3307.16188	0	n
3307.31414	0	n
3307.4664	0	n
3307.61866	0	n
3307.77092	0	n
3307.92318	0	n
3308.07544	0	n
3308.2277	0	n
3308.37995	0	n
3308.53221	0	n
3308.68447	0	n
3308.83673	0	n
3308.98899	0	n
3309.14125	0	n
3309.29351	0	n
3309.44577	0	n
3309.59802	0	n
3309.75028	0	n
3309.90254	0	n
3310.0548	0	n
3310.20706	0	n
3310.35932	0	n
3310.51158	0	n
3310.66383	0	n
3310.81609	0	n
3310.96835	0	n
3311.12061	0	n
3311.27287	0	n
3311.42513	0.4686	P
3311.57739	0.52467	P
3311.72965	0.4403	P
3311.8819	0.47352	P
3312.03416	0	P
3312.18642	0	P
3312.33854	0	n
3312.4908	0	n
3312.64306	0	n
3312.79532	0	n
3312.94757	0	n
3313.09983	0	n
3313.25209	0	n
3313.40435	0	n
3313.55661	0	n
3313.70887	0	n
3313.86113	0	n
3314.01339	0	n
3314.16564	0	n
3314.3179	0	n
3314.47016	0	n
3314.62242	0	n
3314.77468	0	n
3314.92694	0	n
3315.0792	0	n
3315.23146	0	n
3315.38371	0	n
3315.53597	0	n
3315.68823	0	n
3315.84049	0	n
3315.99275	0	n
3316.14501	0	n
3316.29727	0	n
3316.44953	0	n
3316.60178	0	n
3316.75404	0	n
3316.9063	0	n
3317.05856	0	n
3317.21082	0	n
3317.36308	0	n
3317.51534	0	n
3317.6676	0	n
3317.81985	0	n
3317.97211	0	n
3318.12437	0	n
3318.27663	0	n
3318.42889	0	n
3318.58115	0	n
3318.73341	0	n
3318.88567	0	n
3319.03792	0	n
3319.19018	0	n
3319.34244	0	n
3319.4947	0	n
3319.64696	0	n
3319.79922	0	n
3319.95148	0	n
3320.10374	0	n
3320.25599	0	n
3320.40825	0	n
3320.56051	0	n
3320.71277	0	n
3320.86503	0	n
3321.01729	0	n
3321.16955	0	n
3321.32181	0	n
3321.47406	0	n
3321.62632	0	n
3321.77858	0	n
3321.93084	0	n
3322.0831	0	n
3322.23536	0	n
3322.38762	0	n
3322.53988	0	n
3322.69213	0	n
3322.84439	0	n
3322.99665	0	n
3323.14891	0	n
3323.30117	0	n
3323.45343	0	n
3323.60569	0	n
3323.75794	0	n
3323.9102	0	n
3324.06246	0	n
3324.21472	0	n
3324.36698	0	n
3324.51924	0	n
3324.6715	0	n
3324.82376	0	n
3324.97601	0	n
3325.12827	0	n
3325.28053	0	n
3325.43279	0	n
3325.58505	0	n
3325.73731	0	n
3325.88957	0	n
3326.04183	0	n
3326.19408	0.32974	P
3326.34634	0.55707	P
3326.4986	0.62359	P
3326.65086	0.6858	P
3326.80312	0.66122	P
3326.95538	0.67273	P
3327.10764	0.61954	P
3327.2599	0.66374	P
3327.41215	0.68627	P
3327.56441	0.46012	P
3327.71667	0	n
3327.86893	0	n
3328.02119	0	n
3328.17345	0	n
3328.32571	0	n
3328.47797	0	n
3328.63022	0.13333	n
3328.78248	0.32381	P
3328.93474	0.50053	P
3329.087	0.5036	P
3329.23926	0.62987	P
3329.39152	0.61991	P
3329.54378	0.73413	P
3329.69604	0.69887	P
3329.84829	0.71089	P
3330.00055	0.73269	P
3330.15281	0.69295	P
3330.30507	0.65247	P
3330.45733	0.6375	P
3330.60959	0.66281	P
3330.76185	0.65394	P
3330.91411	0	n
3331.06636	0	n
3331.21862	0	n
3331.37088	0	n
3331.52314	0	n
3331.6754	0	n
3331.82766	0	n
3331.97992	0.63518	P
3332.13218	0.68229	P
3332.28443	0.67961	P
3332.43669	0.62566	P
3332.58895	0.42462	P
3332.74121	0	n
3332.89347	0	n
3333.04573	0	n
3333.19799	0	n
3333.35025	0	n
3333.5025	0	n
3333.65476	0	n
3333.80702	0	n
3333.95928	0	n
3334.11154	0	n
3334.2638	0	n
3334.41606	0	n
3334.56832	0	n
3334.72057	0	n
3334.87283	0	n
3335.02509	0	n
3335.17735	0	n
3335.32961	0	n
3335.48187	0	n
3335.63413	0	n
3335.78639	0	n
3335.93864	0	n
3336.0909	0	n
3336.24316	0.45626	P
3336.39542	0.84466	P
3336.54768	0	n
3336.69994	0	n
3336.8522	0	n
3337.00446	0	n
3337.15671	0	n
3337.30897	0	n
3337.46123	0	n
3337.61349	0	n
3337.76575	0	n
3337.91801	0	n
3338.07027	0.70835	P
3338.22252	0	n
3338.37478	0	n
3338.52704	0	n
3338.6793	0	n
3338.83156	0	n
3338.98382	0	n
3339.13608	0	n
3339.28834	0	n
3339.44059	0	n
3339.59285	0	n
3339.74511	0	n
3339.89737	0	n
3340.04963	0	n
3340.20189	0	n
3340.35415	0	n
3340.50641	0	n
3340.65866	0	n
3340.81092	0	n
3340.96318	0	n
3341.11544	0	n
3341.2677	0	n
3341.41996	0	n
3341.57222	0	n
3341.72448	0	n
3341.87673	0.37836	P
3342.02899	0.82544	P
3342.18125	0.80855	P
3342.33351	0.05445	P
3342.48577	0	n
3342.63803	0	n
3342.79029	0.77811	P
3342.94255	0.85069	P
3343.0948	0.86628	P
3343.24706	0.82719	P
3343.39932	0.87513	P
3343.55158	0	n
3343.70384	0	n
3343.8561	0.50325	P
3344.00836	0.89276	P
3344.16062	0.87215	P
3344.31287	0.85166	P
3344.46513	0	n
3344.61739	0	n
3344.76965	0.85011	P
3344.92191	0.83188	P
3345.07417	0.38657	P
3345.22643	0	n
3345.37869	0.47517	P
3345.53094	0.8973	P
3345.6832	0.1704	P
3345.83546	0	n
3345.98772	0	n
3346.13998	0	n
3346.29224	0	n
3346.4445	0	n
3346.59676	0.25617	P
3346.74901	0.36046	P
3346.90127	0.51536	P
3347.05353	0.46164	P
3347.20579	0.12932	P
3347.35805	0.71881	P
3347.51031	0.66982	P
3347.66257	0.65204	P
3347.81483	0.71941	P
3347.96708	0.74222	P
3348.11934	0.74828	P
3348.2716	0.78243	P
3348.42386	0.58938	P
3348.57612	0.26981	P
3348.72838	0	n
3348.88064	0	n
3349.0329	0	n
3349.18515	0	n
3349.33741	0	n
3349.48967	0	n
3349.64193	0	n
3349.79419	0	n
3349.94645	0	n
3350.09871	0	n
3350.25097	0	n
3350.40322	0	n
3350.55548	0	n
3350.70774	0	n
3350.86	0	n
3351.01226	0	n
